memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
0,burst,False,3352055,0.230157,32569692,31586651,
0,burst,False,4451664,0.315319,24572877,23555948,
0,burst,False,3400097,0.731019,37900164,36492253,
0,burst,False,3696896,0.270401,64032849,63516204,
0,burst,False,3146427,0.28619,27105496,26338305,
0,burst,False,3321900,0.227631,16708128,15705263,
0,burst,True,5571119,0.217657,6049189,5677581,
0,burst,False,3661761,0.28432,17724505,17054702,
0,burst,False,3303640,0.260123,39001886,38526421,
0,burst,False,3913622,0.231076,63202036,62030593,
0,burst,False,4075775,0.279423,28660083,27823269,
0,burst,False,3687468,0.739567,48752572,47244121,
0,burst,False,3428329,0.2408,51614712,50037707,
0,burst,False,4965166,0.278738,16779307,15962976,
0,burst,False,4276689,0.306704,49345164,48428339,
0,burst,False,3404290,0.241192,28172480,27447108,
0,burst,False,4134922,0.258809,35020463,34128831,
0,burst,False,3482618,0.728392,12298892,8839298,
0,burst,False,3882383,0.299876,56715210,55774949,
0,burst,False,4092907,0.288036,47099657,46160544,
0,burst,False,3750818,0.21294,59185371,57890945,
0,burst,False,3633660,0.256904,13235635,12437174,
0,burst,False,2957468,0.753121,25816955,24493810,
0,burst,True,4691941,0.268272,5264424,4801802,
0,burst,False,3215418,0.273376,15252807,14717890,
0,burst,False,3606593,0.275646,42995797,42030519,
0,burst,False,3955058,0.221675,51409313,50302712,
0,burst,False,3751120,0.272674,38731703,38062626,
0,burst,False,3601297,0.257941,20264265,19646524,
0,burst,False,4305543,0.277313,19032871,18454819,
0,burst,False,3393471,0.239864,8410583,6885388,
0,burst,False,3263833,0.252087,72087389,71211484,
0,burst,False,3135030,0.256602,21273271,20654267,
0,burst,False,4103820,0.282545,44933215,44111209,
0,burst,False,3665055,0.264516,68998365,68033806,
0,burst,False,3922825,0.303007,54885061,53984848,
0,burst,False,2932921,0.763868,19877434,18545837,
0,burst,False,3706335,0.2425,35237155,33502590,
0,burst,False,3461493,0.274241,29184499,28682716,
0,burst,False,3967527,0.279923,60514685,59870603,
0,burst,False,3834579,0.26984,52804695,51947385,
0,burst,False,3495894,0.245207,35253084,34486196,
0,burst,False,3778802,0.221201,59096540,58103174,
0,burst,False,3458267,0.224631,40658431,39755065,
0,burst,False,3200962,0.261699,11638493,10957088,
0,burst,False,4223679,0.226656,39479864,38677567,
0,burst,False,3855655,0.265259,41983021,41174077,
0,burst,False,4108169,0.251841,10242449,9619436,
0,burst,False,4790696,0.306034,15959689,15061637,
0,burst,False,3485266,0.235862,21056037,20221428,
0,burst,False,3650615,0.269499,64896428,64005992,
0,burst,False,4052931,0.277677,25789443,24918445,
0,burst,False,3310139,0.27715,12079746,11238736,
0,burst,False,3638632,0.252869,12804704,12435928,
0,burst,True,4751299,0.258034,5170975,4846491,
0,burst,False,4430523,0.244298,15347020,14848116,
0,burst,True,4547955,0.224788,5135232,4638250,
0,burst,True,4904445,0.249843,8394402,5013718,
0,burst,False,4011498,0.276512,51808319,50801441,
0,burst,True,4627093,0.238694,7767162,4783606,
0,burst,False,3427272,0.269193,18825318,18031327,
0,burst,False,3286546,0.216461,29288792,28220644,
0,burst,False,3472436,0.243871,38666514,36979459,
0,burst,False,3149444,0.25827,14301077,13581668,
0,burst,False,4018949,0.26426,35021918,34374335,
0,burst,False,3419219,0.268523,22923639,22139797,
0,burst,False,4422585,0.282815,28049720,27214841,
0,burst,False,3092456,0.245587,24125351,23239066,
0,burst,False,3680051,0.228897,51322417,50391386,
0,burst,False,4069383,0.187915,15658429,10220828,
0,burst,False,4095010,0.266978,49128733,48403132,
0,burst,False,3644474,0.22553,17564851,16788164,
0,burst,False,4833050,0.320823,10653424,10044492,
0,burst,False,3195532,0.261027,38094295,37376269,
0,burst,False,3310610,0.287487,20872954,20009922,
0,burst,False,3215518,0.283845,24147047,23211365,
0,burst,True,4598158,0.234684,5489625,4774417,
0,burst,False,3389916,0.265013,26751101,25908986,
0,burst,False,3279479,0.258745,10850472,7955286,
0,burst,False,4375038,0.297829,32964629,32049871,
0,burst,False,3458597,0.283317,25638122,24890758,
0,burst,False,3125116,0.239317,14553394,13061260,
0,burst,True,4811512,0.235664,7539818,4875825,
0,burst,False,3507669,0.274199,49041468,48414163,
0,burst,False,4019399,0.257244,18019437,17215744,
0,burst,False,3412652,0.228262,15573704,14643197,
0,burst,False,3792691,0.231564,9712341,9146935,
0,burst,False,2943066,0.761466,11070189,9839170,
0,burst,False,3402152,0.275242,22314505,21435120,
0,burst,False,3607453,0.210816,9732639,8973841,
0,burst,False,4056141,0.30747,53647426,52483591,
0,burst,False,5021500,0.268675,24779571,24333694,
0,burst,True,4799362,0.253088,5294999,4885982,
0,burst,False,4195841,0.26239,57529305,56674879,
0,burst,False,3269634,0.293697,29082268,28141364,
0,burst,False,3878109,0.259292,55547642,54707168,
0,burst,True,4634422,0.236967,5136588,4726202,
0,burst,False,3452504,0.210047,8564223,8110800,
0,burst,False,3901942,0.255627,33960062,33527120,
0,burst,False,3683402,0.249932,61212637,60369853,
0,burst,False,3967763,0.283193,48926723,48088839,
0,burst,False,3319620,0.249881,45754950,44938434,
0,burst,False,5603717,0.292567,13105536,12210791,
0,burst,True,5529701,0.273187,6137187,5670936,
0,burst,True,4704985,0.237355,7493858,4798254,
0,burst,False,3188046,0.265396,31098454,30334673,
0,burst,False,3721082,0.249056,61148865,60296905,
0,burst,False,4247212,0.270352,10228563,9829616,
0,burst,True,4422134,0.287515,7162245,4496266,
0,burst,False,4262923,0.279468,32967010,32099762,
0,burst,False,3381832,0.717433,41381204,39865360,
0,burst,False,3117083,0.23886,48345688,46659321,
0,burst,False,4458242,0.270616,19866876,19314326,
0,burst,False,3230854,0.25823,8497627,7871155,
0,burst,False,3782993,0.320555,36867472,35815095,
0,burst,False,3388618,0.255587,26421400,25532404,
