id,client_send,client_rcv
1,1598006188.921104,1598006189.047386
2,1598006189.047441,1598006189.168864
3,1598006189.168918,1598006189.389029
4,1598006189.389085,1598006189.592052
5,1598006189.592107,1598006189.798389
6,1598006189.798442,1598006190.002444
7,1598006190.002497,1598006190.208013
8,1598006190.208073,1598006190.411232
9,1598006190.411287,1598006190.617673
10,1598006190.617728,1598006190.823214
11,1598006190.823279,1598006191.028809
12,1598006191.028866,1598006191.231209
13,1598006191.231265,1598006191.437629
14,1598006191.437689,1598006191.63983
15,1598006191.639884,1598006191.847792
16,1598006191.848068,1598006192.050541
17,1598006192.050598,1598006192.252793
18,1598006192.252849,1598006192.459955
20,1598006196.464198,1598006196.586067
21,1598006196.586121,1598006196.710838
22,1598006196.710899,1598006196.835032
23,1598006196.83509,1598006196.956588
