id,client_send,client_rcv
1,1597996824.321411,1597996824.521407
2,1597996824.521511,1597996824.721457
3,1597996824.72154,1597996824.921405
4,1597996824.921473,1597996825.121418
5,1597996825.12148,1597996825.321408
6,1597996825.321496,1597996825.521284
7,1597996825.521351,1597996825.725934
8,1597996825.726006,1597996825.930222
9,1597996825.930323,1597996826.13502
10,1597996826.135076,1597996826.341189
11,1597996826.341242,1597996826.544347
12,1597996826.5444,1597996826.750056
13,1597996826.750113,1597996826.955577
14,1597996826.955634,1597996827.159525
15,1597996827.159686,1597996827.364532
16,1597996827.364601,1597996827.569117
17,1597996827.569178,1597996827.773161
18,1597996827.773219,1597996827.976379
19,1597996827.976436,1597996828.181207
20,1597996828.181263,1597996828.386067
21,1597996828.386121,1597996828.602233
22,1597996828.602305,1597996828.851777
23,1597996828.851837,1597996828.973001
24,1597996828.973077,1597996829.206878
25,1597996829.20694,1597996829.360938
26,1597996829.360992,1597996829.514608
27,1597996829.514665,1597996829.718768
28,1597996829.718836,1597996829.921703
29,1597996829.921771,1597996830.134678
30,1597996830.134737,1597996830.338015
31,1597996830.338079,1597996830.543553
32,1597996830.543622,1597996830.748031
33,1597996830.748091,1597996830.946719
34,1597996830.946817,1597996831.158508
35,1597996831.158558,1597996831.360286
36,1597996831.360341,1597996831.558706
37,1597996831.558773,1597996831.763512
38,1597996831.763575,1597996831.969091
39,1597996831.96915,1597996832.17223
40,1597996832.172298,1597996832.37849
41,1597996832.378543,1597996832.500863
42,1597996832.500916,1597996832.684116
43,1597996832.684251,1597996832.894543
