id,server_rcv,server_send
1,1597997861.072956,1597997861.072963
2,1597997861.278025,1597997861.278041
3,1597997861.48264,1597997861.482648
4,1597997861.687102,1597997861.687119
5,1597997861.891934,1597997861.891952
6,1597997862.096229,1597997862.096236
7,1597997862.301204,1597997862.301221
8,1597997862.423775,1597997862.423792
9,1597997862.608545,1597997862.608562
10,1597997862.812638,1597997862.812655
11,1597997863.017343,1597997863.017361
12,1597997863.222362,1597997863.22238
13,1597997863.426655,1597997863.426673
14,1597997863.631558,1597997863.631575
15,1597997863.754643,1597997863.75466
16,1597997863.938211,1597997863.938218
17,1597997864.143374,1597997864.143385
18,1597997864.348092,1597997864.348109
19,1597997864.553024,1597997864.553042
20,1597997865.06462,1597997865.064628
21,1597997865.474591,1597997865.4746
22,1597997865.678362,1597997865.678379
23,1597997865.884568,1597997865.884586
24,1597997866.187583,1597997866.1876
25,1597997866.396252,1597997866.396269
26,1597997866.601043,1597997866.60106
27,1597997866.80585,1597997866.805866
28,1597997867.010192,1597997867.010199
29,1597997867.215308,1597997867.215315
30,1597997867.420142,1597997867.420158
31,1597997867.622581,1597997867.622598
32,1597997867.827317,1597997867.827334
33,1597997868.031621,1597997868.031633
34,1597997868.33733,1597997868.337346
35,1597997868.543663,1597997868.54368
