id,server_rcv,server_send
1,1597996186.704792,1597996186.704811
2,1597996186.90953,1597996186.909538
3,1597996187.113928,1597996187.113936
4,1597996187.318915,1597996187.318936
5,1597996187.524024,1597996187.524044
6,1597996187.728835,1597996187.728855
7,1597996187.933921,1597996187.93394
8,1597996188.138609,1597996188.138626
9,1597996188.342798,1597996188.342814
10,1597996188.547623,1597996188.547648
11,1597996188.752777,1597996188.752797
12,1597996188.957567,1597996188.957585
13,1597996189.162308,1597996189.16232
14,1597996189.366732,1597996189.366744
15,1597996189.571791,1597996189.571812
16,1597996189.77671,1597996189.776727
17,1597996189.978821,1597996189.978838
18,1597996190.183708,1597996190.183726
19,1597996190.388382,1597996190.388392
20,1597996190.593121,1597996190.593138
21,1597996190.797344,1597996190.797352
22,1597996191.102704,1597996191.102711
23,1597996191.309422,1597996191.30944
