id,client_send,client_rcv
1,1597997442.696757,1597997442.901529
2,1597997442.901605,1597997443.106163
3,1597997443.106217,1597997443.309326
4,1597997443.309396,1597997443.513469
5,1597997443.513525,1597997443.718791
6,1597997443.718844,1597997443.843808
7,1597997443.843862,1597997444.025412
8,1597997444.02547,1597997444.229375
9,1597997444.229462,1597997444.436612
10,1597997444.436667,1597997444.638985
11,1597997444.63904,1597997444.843749
12,1597997444.843805,1597997445.050244
13,1597997445.050302,1597997445.260837
14,1597997445.260891,1597997445.457514
15,1597997445.45757,1597997445.663892
16,1597997445.663947,1597997445.86866
17,1597997445.868716,1597997446.073508
18,1597997446.073567,1597997446.279911
19,1597997446.279962,1597997446.483032
20,1597997446.483079,1597997446.68621
21,1597997446.686282,1597997446.892666
22,1597997446.892718,1597997447.096657
23,1597997447.096711,1597997447.301365
24,1597997447.301425,1597997447.507959
25,1597997447.508015,1597997447.710327
26,1597997447.710382,1597997447.915135
