id,client_send,client_rcv
1,1598003149.508663,1598003149.70831
2,1598003149.708378,1598003149.905512
3,1598003149.905559,1598003150.111762
4,1598003150.111811,1598003150.315169
5,1598003150.315214,1598003150.519212
6,1598003150.519256,1598003150.723083
7,1598003150.72313,1598003150.916801
8,1598003150.916848,1598003151.135238
9,1598003151.135294,1598003151.340659
10,1598003151.340705,1598003151.545388
11,1598003151.545453,1598003151.748747
12,1598003151.748812,1598003151.954402
13,1598003151.954446,1598003152.158321
14,1598003152.15837,1598003152.363154
15,1598003152.363202,1598003152.568597
16,1598003152.568672,1598003152.771191
17,1598003152.771257,1598003152.976566
18,1598003152.976614,1598003153.176834
19,1598003153.176929,1598003153.382329
20,1598003153.382374,1598003153.587894
21,1598003153.587953,1598003153.790377
22,1598003153.790422,1598003153.994313
23,1598003153.994379,1598003154.201295
24,1598003154.201349,1598003154.403715
25,1598003154.403761,1598003154.61462
26,1598003154.614666,1598003154.816019
27,1598003154.816084,1598003155.044839
