id,client_send,client_rcv
1,1598003208.230351,1598003208.435998
2,1598003208.436064,1598003208.643017
3,1598003208.643068,1598003208.844489
4,1598003208.844537,1598003209.050825
5,1598003209.05087,1598003209.258822
6,1598003209.258873,1598003209.46057
7,1598003209.460621,1598003209.664564
8,1598003209.664611,1598003209.868631
9,1598003209.868683,1598003210.074153
10,1598003210.074206,1598003210.279083
11,1598003210.279131,1598003210.484958
12,1598003210.485564,1598003210.688518
13,1598003210.688564,1598003210.894072
14,1598003210.894125,1598003211.016557
15,1598003211.016621,1598003211.198178
16,1598003211.19921,1598003211.40385
17,1598003211.403905,1598003211.607832
18,1598003211.607879,1598003211.812579
19,1598003211.81263,1598003212.01753
20,1598003212.017597,1598003212.223202
21,1598003212.223275,1598003212.426989
22,1598003212.427095,1598003212.631203
23,1598003212.631267,1598003212.837342
24,1598003212.837409,1598003212.96061
25,1598003212.960658,1598003213.142304
26,1598003213.142361,1598003213.350196
27,1598003213.350245,1598003213.551869
28,1598003213.551915,1598003213.758148
29,1598003213.758192,1598003213.922554
30,1598003213.922608,1598003214.066091
31,1598003214.066142,1598003214.274919
32,1598003214.274968,1598003214.398097
33,1598003214.398159,1598003214.521511
34,1598003214.521576,1598003214.683886
