id,client_send,client_rcv
1,1597995813.965648,1597995814.16947
2,1597995814.169521,1597995814.373052
3,1597995814.37313,1597995814.577714
4,1597995814.577767,1597995814.783267
5,1597995814.783318,1597995814.987959
6,1597995814.988013,1597995815.191985
7,1597995815.192037,1597995815.394968
8,1597995815.395022,1597995815.603169
9,1597995815.60323,1597995815.805424
10,1597995815.80547,1597995816.009622
11,1597995816.009683,1597995816.214574
12,1597995816.214651,1597995816.419239
13,1597995816.41929,1597995816.623463
14,1597995816.62353,1597995816.827916
15,1597995816.827969,1597995817.032956
16,1597995817.033007,1597995817.239738
17,1597995817.239791,1597995817.444733
18,1597995817.444799,1597995817.646465
19,1597995817.646541,1597995817.853583
20,1597995817.853635,1597995818.16001
21,1597995818.16009,1597995818.363877
22,1597995818.363935,1597995818.567835
23,1597995818.567904,1597995818.776824
24,1597995818.776877,1597995818.978741
25,1597995818.978801,1597995819.18231
26,1597995819.182362,1597995819.387102
27,1597995819.387158,1597995819.591211
28,1597995819.59127,1597995819.782553
29,1597995819.782609,1597995819.904544
30,1597995819.904611,1597995820.026146
31,1597995820.026198,1597995820.204799
32,1597995820.204854,1597995820.411347
33,1597995820.411447,1597995820.615277
34,1597995820.615332,1597995820.819217
35,1597995820.81927,1597995820.942532
36,1597995820.942611,1597995821.131103
37,1597995821.131151,1597995821.330276
38,1597995821.330323,1597995821.536701
39,1597995821.536779,1597995821.740807
40,1597995821.740893,1597995821.945512
41,1597995821.945604,1597995822.150757
42,1597995822.150819,1597995822.36169
43,1597995822.361746,1597995822.56388
44,1597995822.563933,1597995822.76792
45,1597995822.76798,1597995822.97357
46,1597995822.973624,1597995823.178321
47,1597995823.178371,1597995823.340748
48,1597995823.340798,1597995823.463962
49,1597995823.46402,1597995823.687075
50,1597995823.687128,1597995823.819202
