id,server_rcv,server_send
1,1598003271.103662,1598003271.103684
2,1598003271.308531,1598003271.308553
3,1598003271.513192,1598003271.513199
4,1598003271.718335,1598003271.718352
5,1598003271.852695,1598003271.852705
6,1598003272.025215,1598003272.025234
7,1598003272.230469,1598003272.230488
8,1598003272.435167,1598003272.435184
9,1598003272.643345,1598003272.643364
10,1598003272.842435,1598003272.842449
11,1598003273.049237,1598003273.049245
12,1598003273.254076,1598003273.254092
13,1598003273.459127,1598003273.459143
14,1598003273.664059,1598003273.664078
15,1598003273.868382,1598003273.868399
16,1598003274.073595,1598003274.073603
17,1598003274.278544,1598003274.278561
18,1598003274.483308,1598003274.483327
19,1598003274.685747,1598003274.685772
20,1598003274.890395,1598003274.890412
21,1598003275.094679,1598003275.094686
22,1598003275.299471,1598003275.29949
23,1598003275.504156,1598003275.504174
24,1598003275.709373,1598003275.709391
25,1598003275.913762,1598003275.913777
