id,server_rcv,server_send
1,1597995764.069469,1597995764.069477
2,1597995764.274301,1597995764.274319
3,1597995764.479058,1597995764.479077
4,1597995764.683897,1597995764.683919
5,1597995764.888648,1597995764.888667
6,1597995765.093184,1597995765.093193
7,1597995765.297516,1597995765.297526
8,1597995765.502527,1597995765.502547
9,1597995765.706777,1597995765.706785
10,1597995766.011993,1597995766.012015
11,1597995766.218558,1597995766.218577
12,1597995766.423489,1597995766.423507
13,1597995766.627993,1597995766.628016
14,1597995766.832856,1597995766.832867
15,1597995767.037229,1597995767.037243
16,1597995767.241968,1597995767.241987
17,1597995767.446884,1597995767.446904
18,1597995767.651657,1597995767.651679
19,1597995767.855766,1597995767.855774
20,1597995768.060441,1597995768.060452
