id,server_rcv,server_send
1,1597996350.027209,1597996350.027217
2,1597996350.231736,1597996350.231744
3,1597996350.436844,1597996350.436862
4,1597996350.642291,1597996350.642309
5,1597996350.846279,1597996350.846297
6,1597996351.050497,1597996351.050504
7,1597996351.256403,1597996351.25642
8,1597996351.460195,1597996351.460212
9,1597996351.654094,1597996351.654111
10,1597996351.870537,1597996351.870555
11,1597996352.075222,1597996352.07523
12,1597996352.378919,1597996352.378937
13,1597996352.586612,1597996352.586635
14,1597996352.709341,1597996352.709359
15,1597996352.894136,1597996352.894155
16,1597996353.09882,1597996353.098829
17,1597996353.303796,1597996353.303813
18,1597996353.508749,1597996353.508758
19,1597996353.713883,1597996353.713901
20,1597996353.91855,1597996353.918567
