id,client_send,client_rcv
1,1598003918.524515,1598003918.731008
2,1598003918.731066,1598003918.933857
3,1598003918.933913,1598003919.056262
4,1598003919.056314,1598003919.241257
5,1598003919.241311,1598003919.446717
6,1598003919.446774,1598003919.649921
7,1598003919.649974,1598003919.771407
8,1598003919.771462,1598003919.89478
9,1598003919.894832,1598003920.05934
10,1598003920.059392,1598003920.23663
11,1598003920.236687,1598003920.358556
12,1598003920.358614,1598003920.573094
13,1598003920.573146,1598003920.776891
14,1598003920.77694,1598003920.898584
15,1598003920.89864,1598003921.021123
16,1598003921.021203,1598003921.144119
17,1598003921.144172,1598003921.28661
18,1598003921.28666,1598003921.493548
19,1598003921.493599,1598003921.697654
20,1598003921.697771,1598003921.818747
21,1598003921.818805,1598003921.941004
22,1598003921.941062,1598003922.063121
23,1598003922.063178,1598003922.209025
24,1598003922.209081,1598003922.415081
25,1598003922.415135,1598003922.617752
26,1598003922.617808,1598003922.820873
27,1598003922.820927,1598003923.027185
28,1598003923.027237,1598003923.233601
29,1598003923.233665,1598003923.436816
30,1598003923.436872,1598003923.642372
31,1598003923.642425,1598003923.764691
32,1598003923.764746,1598003923.947733
33,1598003923.947792,1598003924.15182
34,1598003924.151873,1598003924.359708
35,1598003924.359761,1598003924.563148
36,1598003924.563205,1598003924.765455
37,1598003924.76551,1598003924.971833
38,1598003924.971886,1598003925.178331
39,1598003925.178388,1598003925.380722
40,1598003925.380778,1598003925.586092
