id,client_send,client_rcv
1,1598003857.088892,1598003857.21117
2,1598003857.211225,1598003857.423676
3,1598003857.423722,1598003857.627857
4,1598003857.627908,1598003857.833394
5,1598003857.833443,1598003858.036791
6,1598003858.037041,1598003858.242197
7,1598003858.242248,1598003858.44635
8,1598003858.446401,1598003858.651895
9,1598003858.651951,1598003858.868538
10,1598003858.86859,1598003859.022035
11,1598003859.022147,1598003859.145277
12,1598003859.145332,1598003859.366918
13,1598003859.366974,1598003859.571665
14,1598003859.571716,1598003859.779051
15,1598003859.779103,1598003859.986031
16,1598003859.986095,1598003860.187677
17,1598003860.187734,1598003860.32915
18,1598003860.3292,1598003860.45084
19,1598003860.450891,1598003860.596497
20,1598003860.596548,1598003860.800332
21,1598003860.800387,1598003861.005218
22,1598003861.005273,1598003861.209142
23,1598003861.20922,1598003861.41473
24,1598003861.414783,1598003861.618575
25,1598003861.618631,1598003861.739695
26,1598003861.739743,1598003861.9244
27,1598003861.924455,1598003862.129962
28,1598003862.130014,1598003862.334788
29,1598003862.334838,1598003862.540227
30,1598003862.54028,1598003862.745949
31,1598003862.745999,1598003862.910714
32,1598003862.910833,1598003863.050629
33,1598003863.050691,1598003863.257263
34,1598003863.257312,1598003863.461946
35,1598003863.461998,1598003863.665525
36,1598003863.665579,1598003863.787267
37,1598003863.787323,1598003863.909705
38,1598003863.909757,1598003864.074505
39,1598003864.074558,1598003864.279011
40,1598003864.279061,1598003864.494269
41,1598003864.494321,1598003864.689583
42,1598003864.689636,1598003864.894531
43,1598003864.894584,1598003865.098571
44,1598003865.098624,1598003865.308538
45,1598003865.30859,1598003865.512195
