id,server_rcv,server_send
1,1597996411.528642,1597996411.528658
2,1597996411.7337,1597996411.733717
3,1597996411.938382,1597996411.938401
4,1597996412.142741,1597996412.142759
5,1597996412.349021,1597996412.349037
6,1597996412.552332,1597996412.552351
7,1597996412.683647,1597996412.683665
8,1597996412.859233,1597996412.859249
9,1597996413.063576,1597996413.063584
10,1597996413.369097,1597996413.369114
11,1597996413.575699,1597996413.575717
12,1597996413.780227,1597996413.780244
13,1597996413.98501,1597996413.985028
14,1597996414.189693,1597996414.189713
15,1597996414.39437,1597996414.394387
16,1597996414.599083,1597996414.5991
17,1597996414.803225,1597996414.803233
18,1597996415.008003,1597996415.008021
19,1597996415.214703,1597996415.21472
20,1597996415.417473,1597996415.417492
21,1597996415.622341,1597996415.622359
22,1597996415.826684,1597996415.826692
23,1597996416.031212,1597996416.031219
24,1597996416.23586,1597996416.235868
25,1597996416.440987,1597996416.441004
26,1597996416.645342,1597996416.64536
27,1597996416.850267,1597996416.850278
