id,client_send,client_rcv
1,1597998201.497662,1597998201.701959
2,1597998201.702034,1597998201.905963
3,1597998201.906018,1597998202.029662
4,1597998202.02972,1597998202.214779
5,1597998202.214834,1597998202.419112
6,1597998202.419166,1597998202.622972
7,1597998202.623025,1597998202.827238
8,1597998202.827293,1597998203.03263
9,1597998203.032701,1597998203.235066
10,1597998203.23516,1597998203.440473
11,1597998203.440527,1597998203.644839
12,1597998203.644911,1597998203.84944
13,1597998203.849494,1597998204.056988
14,1597998204.057293,1597998204.258173
15,1597998204.258242,1597998204.462794
16,1597998204.462863,1597998204.669397
17,1597998204.669455,1597998204.873437
18,1597998204.873488,1597998205.079148
19,1597998205.079194,1597998205.283021
20,1597998205.283073,1597998205.486872
21,1597998205.486975,1597998205.611143
22,1597998205.61127,1597998205.733471
23,1597998205.73353,1597998205.896663
24,1597998205.896721,1597998206.101362
25,1597998206.101414,1597998206.303811
26,1597998206.303874,1597998206.511002
27,1597998206.511052,1597998206.714976
28,1597998206.71502,1597998206.919047
29,1597998206.91911,1597998207.123117
30,1597998207.123165,1597998207.328582
31,1597998207.328639,1597998207.533465
32,1597998207.533533,1597998207.735853
33,1597998207.735937,1597998207.94376
34,1597998207.943847,1597998208.148065
35,1597998208.148127,1597998208.355063
36,1597998208.355122,1597998208.494272
37,1597998208.494328,1597998208.617542
38,1597998208.6176,1597998208.740698
39,1597998208.740752,1597998208.863003
40,1597998208.86306,1597998208.986979
41,1597998208.987028,1597998209.115083
42,1597998209.115132,1597998209.273473
