id,server_rcv,server_send
1,1597995881.65351,1597995881.65353
2,1597995881.854945,1597995881.854964
3,1597995882.059474,1597995882.059483
4,1597995882.26473,1597995882.26475
5,1597995882.468905,1597995882.468923
6,1597995882.67407,1597995882.674093
7,1597995882.878697,1597995882.878706
8,1597995883.083182,1597995883.08319
9,1597995883.288436,1597995883.288458
10,1597995883.493297,1597995883.493316
11,1597995883.698064,1597995883.698083
12,1597995883.841573,1597995883.841584
13,1597995884.004952,1597995884.004971
14,1597995884.210031,1597995884.210047
15,1597995884.414455,1597995884.414464
16,1597995884.6195,1597995884.619517
17,1597995884.824514,1597995884.824534
18,1597995885.028868,1597995885.028885
19,1597995885.249008,1597995885.249025
20,1597995885.44183,1597995885.441841
