id,client_send,client_rcv
1,1598004251.823212,1598004252.027867
2,1598004252.027921,1598004252.234451
3,1598004252.234508,1598004252.437544
4,1598004252.437611,1598004252.642314
5,1598004252.642369,1598004252.845563
6,1598004252.845615,1598004253.050285
7,1598004253.050341,1598004253.256504
8,1598004253.256581,1598004253.379925
9,1598004253.37998,1598004253.562248
10,1598004253.562299,1598004253.768762
11,1598004253.768811,1598004253.973505
12,1598004253.973559,1598004254.177555
13,1598004254.177605,1598004254.300639
14,1598004254.300692,1598004254.422266
15,1598004254.422339,1598004254.586327
16,1598004254.586381,1598004254.792658
17,1598004254.792715,1598004254.995033
18,1598004254.99509,1598004255.117608
19,1598004255.117668,1598004255.302211
20,1598004255.302263,1598004255.424759
21,1598004255.424815,1598004255.546372
22,1598004255.546426,1598004255.711974
23,1598004255.71203,1598004255.916054
24,1598004255.916112,1598004256.12009
25,1598004256.120153,1598004256.325574
26,1598004256.32563,1598004256.531039
27,1598004256.531155,1598004256.73447
28,1598004256.734526,1598004256.939306
29,1598004256.939363,1598004257.145489
30,1598004257.145549,1598004257.348025
31,1598004257.348102,1598004257.554352
32,1598004257.55441,1598004257.759178
33,1598004257.759251,1598004257.932802
34,1598004257.932857,1598004258.055582
35,1598004258.05569,1598004258.176781
36,1598004258.176835,1598004258.371258
37,1598004258.371319,1598004258.577559
38,1598004258.577609,1598004258.780761
39,1598004258.780816,1598004258.987267
40,1598004258.987321,1598004259.192807
41,1598004259.192865,1598004259.395185
42,1598004259.395243,1598004259.600864
43,1598004259.600922,1598004259.804824
44,1598004259.804903,1598004259.927335
45,1598004259.927402,1598004260.111215
46,1598004260.111273,1598004260.316831
47,1598004260.316892,1598004260.524962
48,1598004260.525021,1598004260.72804
49,1598004260.7281,1598004260.929707
50,1598004260.929769,1598004261.136976
51,1598004261.137055,1598004261.340818
52,1598004261.340875,1598004261.516978
53,1598004261.517038,1598004261.640855
54,1598004261.640918,1598004261.811315
55,1598004261.811371,1598004261.932838
