id,client_send,client_rcv
1,1598005776.317427,1598005776.439071
2,1598005776.439131,1598005776.625466
3,1598005776.625529,1598005776.828807
4,1598005776.828881,1598005776.961532
5,1598005776.961729,1598005777.083145
6,1598005777.083188,1598005777.239018
7,1598005777.239078,1598005777.443216
8,1598005777.443289,1598005777.642454
9,1598005777.642532,1598005777.848133
10,1598005777.848211,1598005778.05283
11,1598005778.052899,1598005778.258558
12,1598005778.258637,1598005778.462036
13,1598005778.462147,1598005778.664808
14,1598005778.66488,1598005778.872015
15,1598005778.872095,1598005779.176846
16,1598005779.176923,1598005779.382606
17,1598005779.382685,1598005779.58788
18,1598005779.587954,1598005779.820105
19,1598005779.820166,1598005779.993507
20,1598005779.993576,1598005780.200104
21,1598005780.200178,1598005780.323653
22,1598005780.323713,1598005780.446975
23,1598005780.447191,1598005780.611124
24,1598005780.61117,1598005780.813505
25,1598005780.813573,1598005781.020003
