id,client_send,client_rcv
1,1598002891.203528,1598002891.406347
2,1598002891.406394,1598002891.61267
3,1598002891.612715,1598002891.817493
4,1598002891.81754,1598002892.021628
5,1598002892.021686,1598002892.225982
6,1598002892.22604,1598002892.432093
7,1598002892.43215,1598002892.634425
8,1598002892.634491,1598002892.755144
9,1598002892.755199,1598002892.943805
10,1598002892.943864,1598002893.14878
11,1598002893.148827,1598002893.353573
12,1598002893.353624,1598002893.557572
13,1598002893.557619,1598002893.774647
14,1598002893.774704,1598002893.965533
15,1598002893.965585,1598002894.170318
16,1598002894.170383,1598002894.374263
17,1598002894.374313,1598002894.586349
18,1598002894.586402,1598002894.786295
19,1598002894.786349,1598002894.915581
20,1598002894.915628,1598002895.092755
21,1598002895.092808,1598002895.296835
22,1598002895.296889,1598002895.501644
23,1598002895.501709,1598002895.70405
24,1598002895.704109,1598002895.912959
25,1598002895.913034,1598002896.116154
26,1598002896.1162,1598002896.319041
27,1598002896.319087,1598002896.525589
28,1598002896.525653,1598002896.728004
