payload_size,repetition,is_cold,connection_time,start_timestamp,finish_timestamp,request_id,clock_drift_mean,clock_drift_std,invocation_time
1645754.5263157897,1,1,0.866454,1597996987.717121,1597997001.180021,89cf5364-4893-43c9-b2a4-b7af92664e25,-0.04687001705169678,0.0009487040641245808,12.549576144691468
1645754.5263157897,2,1,0.867514,1597997048.914449,1597997060.311934,f8e4f9a0-3002-4e2b-a85f-f6a815cfe41b,-0.039336562156677246,0.006437399866072531,10.490634455619812
1645754.5263157897,3,1,0.874027,1597997112.965248,1597997126.531347,de8730bd-8f3b-4733-88d6-d64d1cdd3d31,0.5216442440685473,0.8970471646643753,13.213716172520085
1645754.5263157897,4,1,0.720371,1597997188.389389,1597997193.117893,99a92cc2-b593-444f-acd3-999587b3138f,-0.04016797630875199,0.01113510341809972,3.967964966180872
1974700.6315789474,0,1,0.740523,1597997242.449313,1597997256.412558,e3e92f42-bc9f-4d50-a7f8-71dc30fc78fa,-0.03559504855762829,0.011942872890931898,13.187127104869496
1974700.6315789474,1,1,1.069132,1597997308.533818,1597997315.172541,4381b87c-b0d5-4b6a-83cf-09deafcadfcb,-0.05394453587739364,0.000923285663105527,5.515646360698534
1974700.6315789474,2,1,0.757106,1597997374.236684,1597997380.418296,27470b37-e2d2-479e-892d-67de5c9b0f3c,-0.0425027459859848,0.018543290706920693,5.382003268784523
1974700.6315789474,3,1,1.067112,1597997435.530698,1597997441.136998,a98d27ad-7e64-4648-acf2-a8fb7b640336,-0.03930722291652973,0.008139491286545238,4.4998806542502185
1974700.6315789474,4,1,0.771957,1597997493.132413,1597997499.544815,86b7b4f8-9b44-4627-abae-609768fedc06,-0.03557326175548412,0.01721152254759447,5.604871891259652
2303646.7368421056,0,1,0.76367,1597997541.338937,1597997549.361855,eafc0f31-e8f2-4510-9d50-1f4191d8a9c9,-0.0415051132440567,0.01599605876394981,7.217742872672081
2303646.7368421056,1,1,0.764198,1597997599.872965,1597997606.660557,b261690b-1584-4ef7-91fd-7cf2201e1a09,-0.030078118046124775,0.020678080821240712,5.993315816157977
2303646.7368421056,2,1,0.832705,1597997656.496803,1597997663.647508,6849bd59-dff8-4138-b920-c4de1c954159,-0.0632153288010628,0.017728970269614234,6.254784531886194
2303646.7368421056,3,1,1.066303,1597997731.068015,1597997737.511859,7bbbc288-6937-416b-8ffc-30cc41d93501,-0.033670518547296524,0.012724211784306858,5.343870323005438
2303646.7368421056,4,1,0.874787,1597997795.115624,1597997802.181482,7b3b3955-e669-441a-947b-ad332c6770f9,-0.038493129340085114,0.011451480838458698,6.152577996346561
2632592.8421052634,0,1,0.856461,1597997852.949005,1597997860.039597,a0e9c803-ac5f-41db-aa81-fa1501c1fcc9,-0.047571781703404016,0.03502829513251841,6.186559364216396
2632592.8421052634,1,1,0.866176,1597997914.548151,1597997921.680992,1b043595-a373-4ec6-a60c-47e279efca48,-0.033294882774353024,0.017094468346473143,6.23336998903656
2632592.8421052634,2,1,1.07842,1597997984.438703,1597997991.414524,b2c152fe-6b8c-4bb3-9c81-b36ec5235796,-0.4221580069640587,0.02954220053329209,5.4752430112549355
2632592.8421052634,3,1,0.87177,1597998055.351096,1597998062.025296,5daf82b3-981b-418c-999f-517e6dc62230,-0.03609583828900311,0.009931571361571337,5.766334219694396
2632592.8421052634,4,1,0.859034,1597998112.567288,1597998119.58427,9f2c5e68-8d73-4282-9fed-81eed3a76427,-0.05596576796637641,0.030202073354433857,6.1019823105858695
2961538.947368421,0,1,0.815611,1598002812.966369,1598002820.893863,c97b3b4c-66c3-4c82-8e22-eb092f39ea5f,-0.01894880703517369,0.01933857781905554,7.092934242037092
2961538.947368421,1,1,0.733929,1598002875.672483,1598002888.596554,33dbe5c3-c1f5-4b7b-91a0-4537efdb8f63,-0.03716049449784415,0.010623117392875197,12.152981579034261
2961538.947368421,2,1,0.830534,1598002946.699755,1598002954.055147,e2ce10aa-578a-4ab5-a2fd-1ea17d535427,-0.0237881894464846,0.018637751780837708,6.501069789771044
2961538.947368421,3,1,0.687237,1598003007.451632,1598003014.40254,9f09771e-b635-48b5-ae55-a6e8abe2a0dd,-0.032728741566340126,0.011813248800084736,6.2309422040665945
2961538.947368421,4,1,1.058942,1598003075.025162,1598003083.618089,4bf0b4e8-a896-45f1-906b-b42481914500,-0.05275812841230823,0.021735328003969562,7.481226850652633
3290485.0526315793,0,1,0.721573,1598003133.767779,1598003147.527628,a870877f-01ce-47da-954d-c6e473fbf896,-0.03721894599773266,0.0034833116915088335,13.001056887086374
3290485.0526315793,1,1,0.869488,1598003198.090058,1598003206.834572,9a5c6e7c-8fe4-4ee8-b0b4-75cb33645ff0,-0.03145412487142226,0.014782970331236404,7.84357186362345
3290485.0526315793,2,1,0.784962,1598003260.107704,1598003269.574005,9c7cf27e-7650-4c5a-9ff1-11eb2387ef5e,-0.036323113441467283,0.007742963089629304,8.645015850914001
3290485.0526315793,3,1,0.864268,1598003321.098657,1598003329.820971,c1d0eefd-dbd7-4b41-8388-ae533b1de1c7,-0.03604565505628233,0.00867214004521207,7.822000464282707
3290485.0526315793,4,1,0.782413,1598003382.733912,1598003396.475413,2cd648e9-3956-4124-8786-6d1940b2ede6,-0.040266941894184456,0.018345046363392715,12.918821151016582
3619431.157894737,0,1,0.958404,1598003452.094646,1598003462.62042,4f66d47e-3d5a-4923-80c8-699ed5c72cde,-0.042577046974032536,0.012930810707421492,9.524792955101162
3619431.157894737,1,1,0.871951,1598003516.649763,1598003524.592198,aaf0ef58-3d75-416e-a96b-1d04588d906f,-0.043431484338008995,0.007786569077498,7.027052303412235
3619431.157894737,2,1,0.865577,1598003570.177336,1598003586.754944,f23c06cd-b502-4b76-b9b0-314b97596be5,-0.04531588405370712,0.010497051790164927,15.6667152244668
3619431.157894737,3,1,1.139765,1598003641.534847,1598003664.239114,6e775266-f2bf-4c74-b6fc-0c9dd2af0f3e,-0.031009042263031007,0.016220501761614728,21.533492982730866
3619431.157894737,4,1,0.725494,1598003719.517022,1598003735.613728,61445571-0739-4df2-b929-f32bcf58b93f,-0.4794022152500768,0.016632501765159236,14.891809936712203
3948377.263157895,0,1,0.701997,1598003785.954148,1598003796.774765,60f210bd-9489-43b2-8261-ff617b88444b,-0.05866508256821405,0.018333582180517883,10.059954877957297
3948377.263157895,1,1,1.054658,1598003846.002879,1598003855.852395,c0e18fcc-2e26-4315-8e14-3580d9624368,-0.037664768430921765,0.015680454085318825,8.75719338490465
3948377.263157895,2,1,1.077011,1598003908.77764,1598003917.047676,df8df8c7-49db-402b-b46f-b62515f45f96,-0.12615715563297272,0.018379086516124223,7.066867826498986
3948377.263157895,3,1,0.554408,1598003966.309805,1598003977.536926,cde2313c-d6b2-474d-9265-66bc960e4258,-0.3624053612733499,0.020478668718524436,10.310307753457485
3948377.263157895,4,1,0.821098,1598004036.273466,1598004044.016514,ee95729d-e9e7-436a-bfcd-607b2c18ebad,-0.3104112690145319,0.0126773140280355,6.611538683637446
4277323.368421053,0,1,0.800857,1598004097.458934,1598004115.885636,bf23c447-e6f8-4105-9b14-77e4f581d88f,-0.03466071685155233,0.010810723054461785,17.59118430570094
4277323.368421053,1,1,0.859672,1598004170.056721,1598004180.060473,4502f088-2c32-418a-b21c-a959ac147966,-0.03497522376304449,0.008883489640947378,9.109104769416277
4277323.368421053,2,1,0.709186,1598004240.305678,1598004250.632068,065cb890-40f2-4fe4-a1a9-1363357f0278,-0.026783470673994586,0.016498889943419817,9.590420557325883
4277323.368421053,3,1,0.731866,1598004306.396709,1598004322.273748,f74bb3f2-a17a-42ba-aaa6-956a3dbcded2,-0.02947629988193512,0.016048766740344483,15.115696655806541
4277323.368421053,4,1,0.86727,1598004376.044955,1598004387.373817,01b3ca95-6716-43c2-b996-5319430e128d,-0.03127918010804712,0.015134732776165062,10.430312771719956
4606269.473684211,0,1,0.698426,1598004436.359014,1598004455.414322,571cde79-985b-4251-bd8a-f040d7886427,-0.025226849620625123,0.028522112928714694,18.331655015522195
4606269.473684211,1,1,0.551248,1598004512.464643,1598004522.984939,bc073517-870e-4907-bf0f-c419dd4a5b65,-0.03542780876159668,0.026834544478329548,9.933620288040162
4606269.473684211,2,1,0.809214,1598004572.99242,1598004582.991206,791dc180-0b5f-4f62-abb5-3385c66f76ba,-0.03742883926214174,0.007090678762382392,9.152143133333073
4606269.473684211,3,1,0.745478,1598004641.722009,1598004658.982982,0d545a51-7ef0-41fb-b54b-0ae49302ca58,-0.03491899371147156,0.034731542568954846,16.4805759829731
4606269.473684211,4,1,0.826218,1598004712.047301,1598004732.493851,d339138b-e7e1-4056-aba3-8a855f3fc862,-0.03714470267295837,0.007797561773873132,19.58318718975258
4935215.578947369,0,1,1.049774,1598004783.887722,1598004801.461116,aa996637-d9d4-4694-9c34-b9f01516b039,-0.044807703958617315,0.02482561995244491,16.47881235617627
4935215.578947369,1,1,0.863817,1598004864.281377,1598004875.766957,f6ae25f5-71f7-45db-a2c2-080abba38b47,-0.043819133116274465,0.016949010594765657,10.577943834382506
4935215.578947369,2,1,0.877667,1598004940.118649,1598004960.04013,27195554-2a7b-400c-ad1d-87823391cb9d,-0.04038407802581787,0.012665710738661809,19.00342981606293
4935215.578947369,3,1,1.064455,1598005001.104143,1598005013.081963,9d16cba1-148b-4d7e-ac36-1707bacbdfab,-0.029807090759277344,0.017276283386945316,10.883558067245483
4935215.578947369,4,1,0.933361,1598005097.531318,1598005109.756502,fb25e91c-dfcf-4f0a-b8f2-4f17f2cedaf9,-0.03046883796823436,0.020677554109011714,11.2613541258074
5264161.684210527,1,1,0.760982,1598005304.11141,1598005316.011451,a0777e8d-d15d-4789-8e4e-ffc1158de5c7,-0.04759917736053467,0.012484340929780307,11.091459926002502
5264161.684210527,2,1,0.855311,1598005367.256655,1598005378.875108,60e4b25f-e1a8-43f6-80dc-c7d2c2d692bb,-0.04626462459564209,0.0072929774402012044,10.716877401222229
5264161.684210527,3,1,0.755647,1598005439.705532,1598005453.320209,37aa2b92-7d78-4589-8aa8-9026a82b9a4b,-0.04038747497226881,0.0349945118653573,12.818642477389792
5264161.684210527,4,1,0.817915,1598005501.247564,1598005512.963349,de393d8b-14e7-4187-9e6f-290f15aa96d3,-0.03579349409450184,0.019147569355631895,10.862076532455792
5593107.7894736845,0,1,0.755786,1598005567.438966,1598005580.010816,ee992208-97ac-4ad5-b0df-0a760bf8fc75,-0.11520994060179766,0.006094715546316413,11.700854120814828
5593107.7894736845,1,1,0.841773,1598005629.452211,1598005640.667554,2229b0f4-1ef9-443a-9bc3-2ebb5d034911,-0.16704358593110116,0.020805596110770985,10.206526412573538
5593107.7894736845,2,1,0.859177,1598005693.183215,1598005703.353118,dffc4c1b-880e-4692-8d1a-e3e351f35cec,-0.12088576055342151,0.016359173116379206,9.189840279378828
5593107.7894736845,3,1,0.747518,1598005762.882568,1598005774.982409,66d73cf2-0ebc-45d1-9cfb-04c2a5e59c70,-0.09775012969970703,0.02193380786855596,11.25457298815918
5593107.7894736845,4,1,0.753982,1598005831.746582,1598005843.160993,557db3e3-c9c4-40e3-b43c-1c98e3c3f867,-0.034998023951495136,0.025323213506337476,10.625431044011151
5922053.894736842,0,1,0.816942,1598005911.604244,1598005925.335204,34bd998f-7f46-417d-a05d-68710717a6a8,-0.045907860452478584,0.010852468368637375,12.868110031820471
5922053.894736842,1,1,1.045323,1598005973.411454,1598005990.279068,d4e664a2-d61a-4d7d-ac2e-6b7befc53dae,-0.044105234146118166,0.01120835731625335,15.778185796691895
5922053.894736842,2,1,1.055034,1598006040.203095,1598006053.571182,d2f146e1-9fc2-4aeb-8460-10e6c218b833,-0.03476499375842866,0.01277140087578066,12.278288059540522
5922053.894736842,3,1,0.7367,1598006113.715952,1598006127.233244,ec053ed0-cad0-4379-95fb-ca173596ec7e,-0.031912468728565034,0.013262200836380194,12.748679553976512
5922053.894736842,4,1,0.728604,1598006173.35741,1598006187.822273,7a276476-ef2e-4534-912f-f43147ffe596,-0.03932646187868985,0.01851585808185811,13.696932600026217
6251000.0,0,1,0.842034,1598006243.8557,1598006257.60241,f2f17354-92cb-45e3-a28a-7368e19f704a,-0.033857410152753196,0.01691328182282375,12.870818651874224
6251000.0,1,1,0.845224,1598006312.620211,1598006339.2986,12975f00-832a-4742-8fdb-64f72330a4b9,-0.03586260172036978,0.0086153707039817,25.79730247069784
6251000.0,2,1,1.138978,1598006393.68115,1598006406.714679,54f954c4-00bf-4c43-b006-dbceadce3702,-0.043915175102852484,0.016262049187318262,11.850635868094779
6251000.0,3,1,0.936836,1598006459.171539,1598006473.192724,50e74ed1-105f-40e0-a931-f497d9dc4d5a,-0.03270672715228537,0.015972408990751547,13.051642194112363
6251000.0,4,1,0.839483,1598006526.808981,1598006540.958417,1f1e62f9-95b5-4bdd-8a81-ed88cb12556b,0.13247037247607582,0.6375047903436134,13.442423369485354
