id,server_rcv,server_send
1,1597995518.061263,1597995518.061271
2,1597995518.275304,1597995518.275322
3,1597995520.210801,1597995520.210819
4,1597995520.415044,1597995520.415065
5,1597995520.619569,1597995520.619577
6,1597995520.824407,1597995520.824416
7,1597995520.946341,1597995520.946352
8,1597995521.131297,1597995521.131313
9,1597995521.335915,1597995521.335926
10,1597995521.542918,1597995521.542937
11,1597995521.745721,1597995521.74574
12,1597995521.950132,1597995521.95015
13,1597995522.154796,1597995522.154815
14,1597995522.359516,1597995522.359535
15,1597995522.564251,1597995522.56427
16,1597995522.768737,1597995522.768755
17,1597995522.973694,1597995522.973713
18,1597995523.178782,1597995523.178803
19,1597995523.382597,1597995523.382606
20,1597995523.590789,1597995523.590807
21,1597995523.720944,1597995523.720962
22,1597995524.003235,1597995524.003257
23,1597995524.20163,1597995524.201649
24,1597995524.406402,1597995524.406422
25,1597995524.610814,1597995524.610833
26,1597995524.815242,1597995524.815256
27,1597995525.020068,1597995525.020086
