id,server_rcv,server_send
1,1597998265.800808,1597998265.800825
2,1597998266.004268,1597998266.004286
3,1597998266.208919,1597998266.208928
4,1597998266.413665,1597998266.413683
5,1597998266.618659,1597998266.618677
6,1597998266.823252,1597998266.82327
7,1597998267.0276,1597998267.027621
8,1597998267.232102,1597998267.232111
9,1597998267.436823,1597998267.436832
10,1597998267.641952,1597998267.641968
11,1597998267.846907,1597998267.846924
12,1597998268.050827,1597998268.050837
13,1597998268.25584,1597998268.255853
14,1597998268.460928,1597998268.460946
15,1597998268.66499,1597998268.665008
16,1597998268.869659,1597998268.869676
17,1597998269.000217,1597998269.000241
18,1597998269.124511,1597998269.12452
19,1597998269.279175,1597998269.279192
20,1597998269.483875,1597998269.483892
21,1597998269.688149,1597998269.68816
22,1597998269.893318,1597998269.893336
23,1597998270.097592,1597998270.0976
24,1597998270.302631,1597998270.302649
25,1597998270.507123,1597998270.507141
26,1597998270.712487,1597998270.712494
27,1597998270.916487,1597998270.916504
28,1597998271.12127,1597998271.121278
29,1597998271.32561,1597998271.325627
30,1597998271.530647,1597998271.530664
31,1597998271.735013,1597998271.735023
32,1597998271.939797,1597998271.939815
33,1597998272.144482,1597998272.144491
34,1597998272.348892,1597998272.3489
35,1597998272.554326,1597998272.554341
36,1597998272.67496,1597998272.674977
37,1597998272.86103,1597998272.861047
38,1597998273.065659,1597998273.065666
39,1597998273.270919,1597998273.270932
40,1597998273.475971,1597998273.475988
41,1597998273.680733,1597998273.68075
42,1597998273.855171,1597998273.855178
43,1597998274.090313,1597998274.090321
44,1597998274.212537,1597998274.212551
45,1597998274.335721,1597998274.335738
46,1597998274.499601,1597998274.499618
47,1597998274.704142,1597998274.70415
48,1597998274.909423,1597998274.90944
49,1597998275.114319,1597998275.114326
50,1597998275.316436,1597998275.316453
51,1597998275.521933,1597998275.521951
52,1597998275.728505,1597998275.728514
53,1597998275.930609,1597998275.930626
54,1597998276.135397,1597998276.135406
55,1597998276.339694,1597998276.339709
56,1597998276.544738,1597998276.544755
