id,client_send,client_rcv
1,1598003399.686178,1598003399.809263
2,1598003399.809315,1598003399.931607
3,1598003399.931657,1598003400.055057
4,1598003400.055111,1598003400.177451
5,1598003400.177503,1598003400.401358
6,1598003400.401426,1598003400.607764
7,1598003400.607826,1598003400.810968
8,1598003400.81102,1598003400.934921
9,1598003400.934973,1598003401.119667
10,1598003401.119719,1598003401.324656
11,1598003401.324722,1598003401.529318
12,1598003401.529373,1598003401.731675
13,1598003401.731812,1598003401.937844
14,1598003401.937899,1598003402.141244
15,1598003402.141297,1598003402.348408
16,1598003402.348916,1598003402.54996
17,1598003402.550014,1598003402.754711
18,1598003402.754789,1598003402.959415
19,1598003402.959466,1598003403.166033
20,1598003403.166088,1598003403.374028
21,1598003403.374088,1598003403.578901
22,1598003403.578964,1598003403.784334
