id,client_send,client_rcv
1,1598005991.372653,1598005991.577589
2,1598005991.577638,1598005991.784825
3,1598005991.784876,1598005991.986116
4,1598005991.986174,1598005992.137467
5,1598005992.137514,1598005992.278568
6,1598005992.278629,1598005992.500413
7,1598005992.500465,1598005992.702977
8,1598005992.703029,1598005992.907541
9,1598005992.907605,1598005993.112452
10,1598005993.112497,1598005993.321413
11,1598005993.321459,1598005993.522163
12,1598005993.522211,1598005993.726648
13,1598005993.72671,1598005993.932408
14,1598005993.932455,1598005994.137471
15,1598005994.137533,1598005994.343712
16,1598005994.343771,1598005994.546612
17,1598005994.546661,1598005994.751456
18,1598005994.751506,1598005994.962816
19,1598005994.962876,1598005995.159543
20,1598005995.159596,1598005995.369879
21,1598005995.369933,1598005995.567764
22,1598005995.567858,1598005995.775008
23,1598005995.775059,1598005995.97787
24,1598005995.97792,1598005996.186056
25,1598005996.186106,1598005996.388216
