id,client_send,client_rcv
1,1597957485.471549,1597957485.674776
2,1597957485.674839,1597957485.880572
3,1597957485.880628,1597957486.084356
4,1597957486.084421,1597957486.290916
5,1597957486.290976,1597957486.494794
6,1597957486.494857,1597957486.697934
7,1597957486.698006,1597957486.904395
8,1597957486.904457,1597957487.114633
9,1597957487.114693,1597957487.237128
10,1597957487.237194,1597957487.357826
11,1597957487.357981,1597957487.519359
12,1597957487.519416,1597957487.721913
13,1597957487.721966,1597957487.925811
14,1597957487.925863,1597957488.131407
15,1597957488.13146,1597957488.336453
16,1597957488.336515,1597957488.541734
17,1597957488.541798,1597957488.745242
18,1597957488.745301,1597957488.949061
19,1597957488.94912,1597957489.071417
20,1597957489.071454,1597957489.258653
21,1597957489.258722,1597957489.464152
22,1597957489.464212,1597957489.668104
23,1597957489.668168,1597957489.870964
24,1597957489.871015,1597957490.077463
25,1597957490.077519,1597957490.280663
26,1597957490.28072,1597957490.485935
27,1597957490.485987,1597957490.688799
28,1597957490.688844,1597957490.896113
29,1597957490.896189,1597957491.098411
30,1597957491.098462,1597957491.305692
