id,server_rcv,server_send
1,1597958188.170214,1597958188.170223
2,1597958188.374924,1597958188.374948
3,1597958188.57916,1597958188.579168
4,1597958188.783941,1597958188.783959
5,1597958188.98898,1597958188.988999
6,1597958189.193562,1597958189.193578
7,1597958189.397816,1597958189.397824
8,1597958189.60271,1597958189.602722
9,1597958189.807214,1597958189.807221
10,1597958190.01199,1597958190.01201
11,1597958190.217119,1597958190.217127
12,1597958190.421277,1597958190.421298
13,1597958190.626204,1597958190.626223
14,1597958190.830956,1597958190.830974
15,1597958191.035222,1597958191.035245
16,1597958191.2404,1597958191.240418
17,1597958191.368652,1597958191.368671
18,1597958191.5473,1597958191.547319
19,1597958191.751851,1597958191.75187
20,1597958191.95615,1597958191.956158
21,1597958192.160836,1597958192.160855
22,1597958192.365939,1597958192.365946
23,1597958192.570112,1597958192.570119
24,1597958192.774772,1597958192.774779
25,1597958192.979409,1597958192.979417
26,1597958193.184173,1597958193.184183
27,1597958193.369226,1597958193.369233
28,1597958193.593609,1597958193.593632
29,1597958193.798295,1597958193.798312
30,1597958194.003265,1597958194.003272
31,1597958194.212892,1597958194.212899
32,1597958194.369844,1597958194.369852
33,1597958194.514422,1597958194.514431
34,1597958194.724586,1597958194.724603
35,1597958194.929271,1597958194.929287
36,1597958195.133515,1597958195.133522
37,1597958195.338266,1597958195.338271
