id,client_send,client_rcv
1,1597957626.069803,1597957626.274251
2,1597957626.2743,1597957626.478882
3,1597957626.478934,1597957626.682879
4,1597957626.682925,1597957626.886734
5,1597957626.8868,1597957627.090669
6,1597957627.090723,1597957627.220134
7,1597957627.220172,1597957627.404547
8,1597957627.404591,1597957627.60976
9,1597957627.609804,1597957627.815167
10,1597957627.815218,1597957628.019324
11,1597957628.019373,1597957628.222149
12,1597957628.222202,1597957628.426767
13,1597957628.42682,1597957628.629222
14,1597957628.62927,1597957628.831419
15,1597957628.831469,1597957629.036151
16,1597957629.036209,1597957629.240325
17,1597957629.240393,1597957629.446691
18,1597957629.446753,1597957629.650694
19,1597957629.650748,1597957629.855375
20,1597957629.855433,1597957630.061103
21,1597957630.061158,1597957630.268115
22,1597957630.268182,1597957630.470563
23,1597957630.470626,1597957630.673029
24,1597957630.673081,1597957630.880159
25,1597957630.880211,1597957631.084256
26,1597957631.084318,1597957631.287506
