id,server_rcv,server_send
1,1597957030.72997,1597957030.729989
2,1597957030.881589,1597957030.881608
3,1597957031.086151,1597957031.086158
4,1597957031.290893,1597957031.290912
5,1597957031.495577,1597957031.495595
6,1597957031.700271,1597957031.700288
7,1597957031.90491,1597957031.904929
8,1597957032.11004,1597957032.110049
9,1597957032.314172,1597957032.31419
10,1597957032.519183,1597957032.519201
11,1597957032.724298,1597957032.724315
12,1597957032.929083,1597957032.929101
13,1597957033.133072,1597957033.133082
14,1597957033.33833,1597957033.338348
15,1597957033.54293,1597957033.542937
16,1597957033.747835,1597957033.747842
17,1597957033.95244,1597957033.952457
18,1597957034.157631,1597957034.157644
19,1597957034.362071,1597957034.362083
20,1597957034.567081,1597957034.567099
21,1597957034.767814,1597957034.767832
