id,client_send,client_rcv
1,1597957057.487574,1597957057.641949
2,1597957057.642006,1597957057.848001
3,1597957057.84805,1597957058.055628
4,1597957058.055675,1597957058.257219
5,1597957058.257273,1597957058.461216
6,1597957058.461268,1597957058.663562
7,1597957058.663612,1597957058.870048
8,1597957058.870091,1597957059.009995
9,1597957059.010042,1597957059.130876
10,1597957059.130942,1597957059.280662
11,1597957059.280706,1597957059.483397
12,1597957059.483455,1597957059.687247
13,1597957059.687319,1597957059.892434
14,1597957059.892499,1597957060.099015
15,1597957060.099073,1597957060.308609
16,1597957060.308678,1597957060.511041
17,1597957060.511115,1597957060.715825
18,1597957060.71589,1597957060.921317
19,1597957060.92138,1597957061.124563
20,1597957061.124627,1597957061.32993
21,1597957061.329997,1597957061.536255
22,1597957061.536326,1597957061.735775
23,1597957061.735836,1597957061.940436
24,1597957061.940504,1597957062.062653
25,1597957062.062692,1597957062.245936
26,1597957062.245999,1597957062.449875
27,1597957062.449942,1597957062.656261
28,1597957062.656314,1597957062.861176
29,1597957062.86125,1597957063.06584
