id,client_send,client_rcv
1,1597957914.529572,1597957914.73317
2,1597957914.733271,1597957914.938919
3,1597957914.938998,1597957915.144428
4,1597957915.14449,1597957915.350207
5,1597957915.350266,1597957915.553081
6,1597957915.553118,1597957915.756959
7,1597957915.757013,1597957915.962794
8,1597957915.962849,1597957916.165754
9,1597957916.165804,1597957916.370677
10,1597957916.370732,1597957916.577211
11,1597957916.577293,1597957916.780185
12,1597957916.780243,1597957916.901301
13,1597957916.901441,1597957917.088152
14,1597957917.088215,1597957917.396946
15,1597957917.396997,1597957917.599513
16,1597957917.599565,1597957917.80673
17,1597957917.806797,1597957918.11251
18,1597957918.112578,1597957918.320081
19,1597957918.320145,1597957918.523249
20,1597957918.523306,1597957918.729051
21,1597957918.729107,1597957918.931218
22,1597957918.931275,1597957919.132859
23,1597957919.132929,1597957919.34412
24,1597957919.344178,1597957919.544298
25,1597957919.544347,1597957919.749764
26,1597957919.749815,1597957919.955268
27,1597957919.955325,1597957920.161114
28,1597957920.161175,1597957920.364044
29,1597957920.364108,1597957920.568148
30,1597957920.568283,1597957920.773772
31,1597957920.773856,1597957920.977754
32,1597957920.977807,1597957921.186531
