id,client_send,client_rcv
1,1597957376.190437,1597957376.397455
2,1597957376.397508,1597957376.59573
3,1597957376.595781,1597957376.799871
4,1597957376.799919,1597957376.923621
5,1597957376.923668,1597957377.108486
6,1597957377.10854,1597957377.312474
7,1597957377.312516,1597957377.518177
8,1597957377.518235,1597957377.722066
9,1597957377.722124,1597957377.926046
10,1597957377.926099,1597957378.129371
11,1597957378.129425,1597957378.335596
12,1597957378.335644,1597957378.539695
13,1597957378.539752,1597957378.74437
14,1597957378.744403,1597957378.950894
15,1597957378.950928,1597957379.152424
16,1597957379.152478,1597957379.358875
17,1597957379.358945,1597957379.563435
18,1597957379.563481,1597957379.768279
19,1597957379.768336,1597957379.973177
20,1597957379.973225,1597957380.178092
21,1597957380.178153,1597957380.381165
22,1597957380.381217,1597957380.585909
23,1597957380.585958,1597957380.706658
24,1597957380.706687,1597957380.893949
25,1597957380.893991,1597957381.096525
26,1597957381.096572,1597957381.301997
27,1597957381.302035,1597957381.507574
28,1597957381.507614,1597957381.712404
29,1597957381.712451,1597957381.918198
30,1597957381.918263,1597957382.12204
31,1597957382.122091,1597957382.248408
32,1597957382.248468,1597957382.370161
33,1597957382.370221,1597957382.531451
34,1597957382.531506,1597957382.735003
35,1597957382.735057,1597957382.940316
36,1597957382.940355,1597957383.146803
37,1597957383.146872,1597957383.349754
38,1597957383.349809,1597957383.554124
39,1597957383.554183,1597957383.758602
40,1597957383.758655,1597957383.963329
41,1597957383.963381,1597957384.168972
42,1597957384.169031,1597957384.371458
43,1597957384.371504,1597957384.578635
