id,client_send,client_rcv
1,1597957943.591966,1597957943.799059
2,1597957943.799111,1597957943.923334
3,1597957943.92349,1597957944.043907
4,1597957944.043976,1597957944.204186
5,1597957944.20427,1597957944.411868
6,1597957944.411928,1597957944.616567
7,1597957944.616655,1597957944.817357
8,1597957944.817419,1597957945.023911
9,1597957945.023974,1597957945.228748
10,1597957945.228816,1597957945.430863
11,1597957945.430921,1597957945.635902
12,1597957945.635962,1597957945.84124
13,1597957945.841282,1597957946.045833
14,1597957946.045899,1597957946.238832
15,1597957946.238891,1597957946.362129
16,1597957946.362175,1597957946.486276
17,1597957946.486334,1597957946.610564
18,1597957946.610605,1597957946.731941
19,1597957946.732007,1597957946.855651
20,1597957946.855712,1597957947.068688
21,1597957947.068749,1597957947.275608
22,1597957947.275675,1597957947.479018
23,1597957947.479076,1597957947.684527
