id,server_rcv,server_send
1,1597957007.364811,1597957007.364829
2,1597957007.488573,1597957007.48859
3,1597957007.651899,1597957007.651907
4,1597957007.856339,1597957007.856357
5,1597957008.06092,1597957008.060928
6,1597957008.181678,1597957008.181685
7,1597957008.368028,1597957008.368038
8,1597957008.572549,1597957008.572556
9,1597957008.777398,1597957008.777416
10,1597957008.982396,1597957008.982416
11,1597957009.186738,1597957009.18675
12,1597957009.391708,1597957009.391724
13,1597957009.512751,1597957009.512769
14,1597957009.698709,1597957009.698757
15,1597957009.858691,1597957009.858699
16,1597957010.00536,1597957010.005383
17,1597957010.127281,1597957010.127292
18,1597957010.312687,1597957010.312705
19,1597957010.517005,1597957010.517021
20,1597957010.722035,1597957010.722053
21,1597957010.926645,1597957010.926664
22,1597957011.130869,1597957011.130879
23,1597957011.335646,1597957011.33567
24,1597957011.540698,1597957011.540716
25,1597957011.745368,1597957011.745386
26,1597957011.950021,1597957011.950039
27,1597957012.154228,1597957012.154236
28,1597957012.359125,1597957012.359135
29,1597957012.564032,1597957012.56405
30,1597957012.768678,1597957012.768695
31,1597957012.973366,1597957012.973383
32,1597957013.177584,1597957013.177595
33,1597957013.382224,1597957013.382232
34,1597957013.586842,1597957013.586851
35,1597957013.791975,1597957013.791993
36,1597957013.996186,1597957013.996194
37,1597957014.200858,1597957014.200866
