id,client_send,client_rcv
1,1597957210.009542,1597957210.211112
2,1597957210.21117,1597957210.416139
3,1597957210.416181,1597957210.621478
4,1597957210.621548,1597957210.827088
5,1597957210.827156,1597957210.948676
6,1597957210.948721,1597957211.06958
7,1597957211.069636,1597957211.235027
8,1597957211.235079,1597957211.438366
9,1597957211.438424,1597957211.645478
10,1597957211.645542,1597957211.851174
11,1597957211.851235,1597957212.054301
12,1597957212.054353,1597957212.259167
13,1597957212.259225,1597957212.46376
14,1597957212.46382,1597957212.666305
15,1597957212.666359,1597957212.871144
16,1597957212.871206,1597957213.077549
17,1597957213.077612,1597957213.283202
18,1597957213.28327,1597957213.48678
19,1597957213.486835,1597957213.691814
20,1597957213.691876,1597957213.896697
21,1597957213.896756,1597957214.101509
22,1597957214.101567,1597957214.306422
23,1597957214.306481,1597957214.510486
24,1597957214.510549,1597957214.715823
25,1597957214.715883,1597957214.921443
26,1597957214.921485,1597957215.124939
