id,server_rcv,server_send
1,1597957762.363606,1597957762.363628
2,1597957762.568175,1597957762.568194
3,1597957762.772855,1597957762.772863
4,1597957762.977291,1597957762.977311
5,1597957763.18223,1597957763.182284
6,1597957763.386761,1597957763.38678
7,1597957763.591609,1597957763.59163
8,1597957763.796097,1597957763.796109
9,1597957764.00045,1597957764.000457
10,1597957764.20555,1597957764.205572
11,1597957764.410298,1597957764.410317
12,1597957764.614976,1597957764.614999
13,1597957764.819564,1597957764.819585
14,1597957765.023959,1597957765.023981
15,1597957765.22908,1597957765.229099
16,1597957765.433615,1597957765.433637
17,1597957765.638491,1597957765.638512
18,1597957765.841056,1597957765.841075
19,1597957766.044914,1597957766.044925
20,1597957766.250173,1597957766.250192
