id,server_rcv,server_send
1,1597957170.053219,1597957170.053227
2,1597957170.258361,1597957170.258379
3,1597957170.463279,1597957170.463296
4,1597957170.667596,1597957170.667612
5,1597957170.872164,1597957170.872172
6,1597957171.076524,1597957171.076531
7,1597957171.281645,1597957171.281661
8,1597957171.486306,1597957171.486322
9,1597957171.69101,1597957171.691026
10,1597957171.814414,1597957171.81443
11,1597957171.997998,1597957171.998014
12,1597957172.202628,1597957172.202643
13,1597957172.407064,1597957172.407075
14,1597957172.611998,1597957172.612015
15,1597957172.816627,1597957172.816643
16,1597957173.020962,1597957173.020979
17,1597957173.225952,1597957173.225966
18,1597957173.34753,1597957173.347545
19,1597957173.532475,1597957173.532482
20,1597957173.73756,1597957173.737567
21,1597957173.942296,1597957173.942309
22,1597957174.146822,1597957174.146837
23,1597957174.268654,1597957174.268671
24,1597957174.453954,1597957174.45397
25,1597957174.65887,1597957174.658887
26,1597957174.856001,1597957174.856009
27,1597957175.067503,1597957175.067511
28,1597957175.272627,1597957175.272643
29,1597957175.393727,1597957175.393736
30,1597957175.579609,1597957175.579625
31,1597957175.784308,1597957175.784324
32,1597957175.906862,1597957175.906876
33,1597957176.030006,1597957176.030022
34,1597957176.193641,1597957176.193656
35,1597957176.398213,1597957176.398221
36,1597957176.602857,1597957176.602873
37,1597957176.80723,1597957176.807244
38,1597957177.011952,1597957177.011967
