id,server_rcv,server_send
1,1597957057.59034,1597957057.590359
2,1597957057.794633,1597957057.794651
3,1597957057.99969,1597957057.999708
4,1597957058.204335,1597957058.204353
5,1597957058.408537,1597957058.408549
6,1597957058.61315,1597957058.613157
7,1597957058.818341,1597957058.818359
8,1597957058.957562,1597957058.957572
9,1597957059.080044,1597957059.080051
10,1597957059.227608,1597957059.227626
11,1597957059.431859,1597957059.431868
12,1597957059.636923,1597957059.63694
13,1597957059.841626,1597957059.841643
14,1597957060.046308,1597957060.046316
15,1597957060.25589,1597957060.255906
16,1597957060.460548,1597957060.460559
17,1597957060.665327,1597957060.665343
18,1597957060.869996,1597957060.870013
19,1597957061.074258,1597957061.074266
20,1597957061.27934,1597957061.279356
21,1597957061.48394,1597957061.483953
22,1597957061.683233,1597957061.683249
23,1597957061.887937,1597957061.887954
24,1597957062.010916,1597957062.010933
25,1597957062.195207,1597957062.195215
26,1597957062.399577,1597957062.399594
27,1597957062.60458,1597957062.604596
28,1597957062.809258,1597957062.809274
29,1597957063.013605,1597957063.01362
