id,client_send,client_rcv
1,1597958174.241585,1597958174.448864
2,1597958174.448928,1597958174.644777
3,1597958174.644845,1597958174.847683
4,1597958174.848156,1597958175.056045
5,1597958175.056104,1597958175.258675
6,1597958175.258748,1597958175.379914
7,1597958175.380004,1597958175.567166
8,1597958175.567236,1597958175.774316
9,1597958175.774707,1597958175.977765
10,1597958175.977836,1597958176.179038
11,1597958176.179099,1597958176.383901
12,1597958176.383973,1597958176.588524
13,1597958176.588582,1597958176.794856
14,1597958176.794901,1597958176.99968
15,1597958176.999767,1597958177.122387
16,1597958177.122452,1597958177.306204
17,1597958177.30626,1597958177.429365
18,1597958177.429432,1597958177.613351
19,1597958177.613421,1597958177.819846
20,1597958177.819913,1597958178.02366
21,1597958178.023729,1597958178.226151
22,1597958178.226381,1597958178.433143
23,1597958178.433194,1597958178.637474
24,1597958178.637539,1597958178.842257
25,1597958178.842397,1597958179.046543
26,1597958179.046599,1597958179.249719
