id,server_rcv,server_send
1,1597958174.462232,1597958174.46224
2,1597958174.662315,1597958174.662333
3,1597958174.864766,1597958174.864785
4,1597958175.071148,1597958175.071156
5,1597958175.275915,1597958175.275922
6,1597958175.397636,1597958175.397654
7,1597958175.583038,1597958175.583058
8,1597958175.789692,1597958175.789711
9,1597958175.992931,1597958175.992952
10,1597958176.197228,1597958176.197246
11,1597958176.401987,1597958176.402006
12,1597958176.606685,1597958176.606704
13,1597958176.811008,1597958176.811025
14,1597958177.015675,1597958177.015695
15,1597958177.138174,1597958177.138184
16,1597958177.322638,1597958177.322667
17,1597958177.44523,1597958177.445249
18,1597958177.630012,1597958177.630031
19,1597958177.835174,1597958177.835192
20,1597958178.038878,1597958178.03889
21,1597958178.243579,1597958178.243598
22,1597958178.448646,1597958178.448664
23,1597958178.653333,1597958178.653352
24,1597958178.858422,1597958178.858442
25,1597958179.062136,1597958179.062143
26,1597958179.267574,1597958179.267583
