id,server_rcv,server_send
1,1597958147.372945,1597958147.372963
2,1597958147.543764,1597958147.543784
3,1597958147.748986,1597958147.749005
4,1597958147.953303,1597958147.95331
5,1597958148.157543,1597958148.157551
6,1597958148.362425,1597958148.362443
7,1597958148.567285,1597958148.567308
8,1597958148.771981,1597958148.771999
9,1597958148.976564,1597958148.976573
10,1597958149.181347,1597958149.181359
11,1597958149.385622,1597958149.38563
12,1597958149.590788,1597958149.590808
13,1597958149.795279,1597958149.795299
14,1597958149.999756,1597958149.999773
15,1597958150.20465,1597958150.204667
16,1597958150.409427,1597958150.409447
17,1597958150.614065,1597958150.614083
18,1597958150.818763,1597958150.818782
19,1597958151.023066,1597958151.023084
20,1597958151.22803,1597958151.228047
21,1597958151.432727,1597958151.432743
