id,client_send,client_rcv
1,1597957720.624239,1597957720.823756
2,1597957720.82382,1597957721.02842
3,1597957721.028492,1597957721.233711
4,1597957721.233767,1597957721.439378
5,1597957721.439429,1597957721.642705
6,1597957721.642756,1597957721.848265
7,1597957721.848337,1597957722.049952
8,1597957722.050018,1597957722.190603
9,1597957722.190721,1597957722.313748
10,1597957722.313805,1597957722.46245
11,1597957722.462506,1597957722.66703
12,1597957722.667091,1597957722.870707
13,1597957722.870783,1597957723.07384
14,1597957723.073906,1597957723.281825
15,1597957723.281891,1597957723.485786
16,1597957723.485851,1597957723.691325
17,1597957723.691403,1597957723.894505
18,1597957723.89458,1597957724.097669
19,1597957724.097738,1597957724.302487
20,1597957724.302563,1597957724.50975
21,1597957724.509806,1597957724.713703
22,1597957724.713767,1597957724.918559
23,1597957724.918622,1597957725.123239
24,1597957725.123285,1597957725.326529
25,1597957725.326587,1597957725.531176
26,1597957725.531228,1597957725.73689
27,1597957725.736947,1597957725.941649
28,1597957725.941709,1597957726.146367
29,1597957726.146444,1597957726.352859
