id,client_send,client_rcv
1,1597957544.008305,1597957544.20762
2,1597957544.207683,1597957544.417786
3,1597957544.417845,1597957544.618903
4,1597957544.61896,1597957544.822511
5,1597957544.82257,1597957545.025876
6,1597957545.025935,1597957545.234059
7,1597957545.234116,1597957545.439593
8,1597957545.439656,1597957545.643538
9,1597957545.643606,1597957545.847296
10,1597957545.847361,1597957546.052172
11,1597957546.05223,1597957546.257674
12,1597957546.25773,1597957546.460251
13,1597957546.460322,1597957546.662484
14,1597957546.662537,1597957546.867389
15,1597957546.867442,1597957547.072066
16,1597957547.072135,1597957547.26868
17,1597957547.268771,1597957547.393729
18,1597957547.393778,1597957547.583297
19,1597957547.583384,1597957547.787543
20,1597957547.787599,1597957547.994296
21,1597957547.994351,1597957548.197767
22,1597957548.197842,1597957548.404756
23,1597957548.404816,1597957548.607306
24,1597957548.607359,1597957548.81031
25,1597957548.810374,1597957549.016926
26,1597957549.016971,1597957549.220811
27,1597957549.220869,1597957549.424776
28,1597957549.424829,1597957549.631266
29,1597957549.631321,1597957549.835222
30,1597957549.835272,1597957550.03917
31,1597957550.039226,1597957550.24468
32,1597957550.244739,1597957550.448667
33,1597957550.448714,1597957550.655968
34,1597957550.656023,1597957550.859931
35,1597957550.859987,1597957551.063001
36,1597957551.063059,1597957551.270225
37,1597957551.270282,1597957551.474192
