id,server_rcv,server_send
1,1597957988.110714,1597957988.110722
2,1597957988.316481,1597957988.316498
3,1597957988.520299,1597957988.520315
4,1597957988.725158,1597957988.725175
5,1597957988.92997,1597957988.929987
6,1597957989.134718,1597957989.134724
7,1597957989.338342,1597957989.338349
8,1597957989.541899,1597957989.541915
9,1597957989.746569,1597957989.746585
10,1597957989.951265,1597957989.951281
11,1597957990.156414,1597957990.156439
12,1597957990.36449,1597957990.364506
13,1597957990.565751,1597957990.565767
14,1597957990.9755,1597957990.975517
15,1597957991.185258,1597957991.185269
16,1597957991.385219,1597957991.385233
17,1597957991.589279,1597957991.589295
18,1597957991.793371,1597957991.793386
19,1597957991.998614,1597957991.99863
20,1597957992.202738,1597957992.20275
21,1597957992.407718,1597957992.407727
22,1597957992.530531,1597957992.530547
23,1597957992.714762,1597957992.714778
24,1597957992.861978,1597957992.861994
25,1597957993.024398,1597957993.024414
26,1597957993.225986,1597957993.226002
27,1597957993.432092,1597957993.432103
28,1597957993.635587,1597957993.635604
29,1597957993.841067,1597957993.841084
30,1597957994.044901,1597957994.04491
31,1597957994.250325,1597957994.250332
32,1597957994.455452,1597957994.455461
33,1597957994.660147,1597957994.660163
34,1597957994.865316,1597957994.865332
35,1597957995.069024,1597957995.069032
36,1597957995.274331,1597957995.274347
37,1597957995.479524,1597957995.479538
38,1597957995.683914,1597957995.68393
39,1597957995.888496,1597957995.888504
40,1597957996.090953,1597957996.090961
41,1597957996.298337,1597957996.298353
42,1597957996.503129,1597957996.503144
