id,client_send,client_rcv
1,1597958004.990074,1597958005.201787
2,1597958005.201902,1597958005.402887
3,1597958005.402944,1597958005.609156
4,1597958005.609214,1597958005.816971
5,1597958005.817032,1597958006.017201
6,1597958006.017254,1597958006.231737
7,1597958006.231794,1597958006.430293
8,1597958006.430354,1597958006.6258
9,1597958006.625847,1597958006.830135
10,1597958006.830184,1597958007.034714
11,1597958007.034769,1597958007.236925
12,1597958007.236981,1597958007.444995
13,1597958007.445032,1597958007.649017
14,1597958007.649071,1597958007.86502
15,1597958007.865082,1597958008.06888
16,1597958008.068927,1597958008.224252
17,1597958008.224288,1597958008.347444
18,1597958008.347483,1597958008.470595
19,1597958008.470626,1597958008.592898
20,1597958008.592949,1597958008.716005
21,1597958008.716044,1597958008.874619
22,1597958008.874672,1597958009.079425
23,1597958009.079484,1597958009.284135
24,1597958009.284185,1597958009.488859
25,1597958009.488911,1597958009.693814
26,1597958009.693868,1597958009.898522
27,1597958009.898583,1597958010.10343
28,1597958010.103479,1597958010.308875
29,1597958010.308941,1597958010.512204
30,1597958010.512268,1597958010.718742
31,1597958010.718806,1597958010.921642
32,1597958010.92169,1597958011.126681
33,1597958011.12674,1597958011.331436
34,1597958011.331509,1597958011.537902
35,1597958011.537968,1597958011.743118
36,1597958011.74318,1597958011.947358
37,1597958011.947426,1597958012.151552
38,1597958012.151626,1597958012.3537
39,1597958012.353757,1597958012.560987
