id,client_send,client_rcv
1,1597957400.540447,1597957400.745187
2,1597957400.745239,1597957400.94959
3,1597957400.949655,1597957401.157998
4,1597957401.158073,1597957401.407318
5,1597957401.407386,1597957401.567208
6,1597957401.567244,1597957401.777849
7,1597957401.777928,1597957402.04168
8,1597957402.041741,1597957402.278941
9,1597957402.279018,1597957402.409246
10,1597957402.409321,1597957402.586599
11,1597957402.5867,1597957402.792452
12,1597957402.792533,1597957402.997769
13,1597957402.997836,1597957403.200293
14,1597957403.200367,1597957403.404088
15,1597957403.404146,1597957403.642726
16,1597957403.642779,1597957403.814041
18,1597957405.816801,1597957405.964209
19,1597957405.964277,1597957406.085737
20,1597957406.085818,1597957406.269825
21,1597957406.269888,1597957406.480187
22,1597957406.48026,1597957406.681067
23,1597957406.681132,1597957406.883396
24,1597957406.883465,1597957407.004878
25,1597957407.004947,1597957407.191235
26,1597957407.191295,1597957407.397782
27,1597957407.398325,1597957407.600808
28,1597957407.60089,1597957407.806362
29,1597957407.806423,1597957408.008965
30,1597957408.00904,1597957408.213611
31,1597957408.213664,1597957408.421313
32,1597957408.421374,1597957408.544793
33,1597957408.544845,1597957408.665645
34,1597957408.665681,1597957408.788916
35,1597957408.788961,1597957408.911225
36,1597957408.911285,1597957409.032011
37,1597957409.032069,1597957409.152664
38,1597957409.152696,1597957409.33984
39,1597957409.339909,1597957409.544006
40,1597957409.544068,1597957409.748837
41,1597957409.748915,1597957409.960782
42,1597957409.96084,1597957410.158551
43,1597957410.158619,1597957410.363379
44,1597957410.363459,1597957410.568691
45,1597957410.568756,1597957410.771932
46,1597957410.772011,1597957410.979119
47,1597957410.979186,1597957411.183137
48,1597957411.183195,1597957411.385739
49,1597957411.385809,1597957411.592692
50,1597957411.592761,1597957411.795802
51,1597957411.795876,1597957411.999803
52,1597957411.999858,1597957412.204573
53,1597957412.204629,1597957412.411763
54,1597957412.411818,1597957412.613519
55,1597957412.613569,1597957412.819155
56,1597957412.81921,1597957413.025481
57,1597957413.025547,1597957413.227981
