id,server_rcv,server_send
1,1597958046.131596,1597958046.131615
2,1597958046.336278,1597958046.336295
3,1597958046.54135,1597958046.541369
4,1597958046.745674,1597958046.745692
5,1597958046.950728,1597958046.95075
6,1597958047.16028,1597958047.160291
7,1597958047.364972,1597958047.36499
8,1597958047.532474,1597958047.532494
9,1597958047.657662,1597958047.657679
10,1597958047.862287,1597958047.862308
11,1597958048.075878,1597958048.075886
12,1597958048.280936,1597958048.280949
13,1597958048.402788,1597958048.402805
14,1597958048.587955,1597958048.587977
15,1597958048.792683,1597958048.792702
16,1597958048.997426,1597958048.997447
17,1597958049.20153,1597958049.201536
18,1597958049.40619,1597958049.406197
19,1597958049.611095,1597958049.611124
20,1597958049.815836,1597958049.815854
21,1597958050.020288,1597958050.020308
22,1597958050.225244,1597958050.225263
23,1597958050.429653,1597958050.42967
24,1597958050.634274,1597958050.634287
25,1597958050.838975,1597958050.838992
26,1597958051.043478,1597958051.043488
27,1597958051.248369,1597958051.248392
28,1597958051.453348,1597958051.453366
29,1597958051.657933,1597958051.657941
30,1597958051.862346,1597958051.862367
31,1597958052.067022,1597958052.06703
32,1597958052.272159,1597958052.272177
33,1597958052.476593,1597958052.476611
