id,client_send,client_rcv
1,1597957557.10126,1597957557.304462
2,1597957557.304517,1597957557.509973
3,1597957557.510034,1597957557.714028
4,1597957557.714093,1597957557.918902
5,1597957557.918968,1597957558.124626
6,1597957558.124683,1597957558.328435
7,1597957558.328491,1597957558.533062
8,1597957558.533129,1597957558.739354
9,1597957558.739409,1597957558.94342
10,1597957558.943478,1597957559.262998
11,1597957559.263073,1597957559.389144
12,1597957559.389198,1597957559.557288
13,1597957559.557347,1597957559.761109
14,1597957559.76117,1597957559.976908
15,1597957559.976967,1597957560.168892
16,1597957560.168944,1597957560.374571
17,1597957560.374624,1597957560.580258
18,1597957560.580313,1597957560.785969
19,1597957560.786019,1597957560.989242
20,1597957560.989295,1597957561.193937
21,1597957561.193998,1597957561.398045
22,1597957561.398113,1597957561.605081
23,1597957561.605143,1597957561.807563
24,1597957561.807628,1597957562.013043
25,1597957562.013096,1597957562.20026
26,1597957562.200319,1597957562.323421
27,1597957562.323482,1597957562.523449
28,1597957562.523506,1597957562.730538
29,1597957562.730592,1597957562.934635
30,1597957562.934688,1597957563.139493
31,1597957563.139563,1597957563.341988
32,1597957563.342057,1597957563.548287
33,1597957563.548353,1597957563.752637
34,1597957563.752707,1597957563.955384
35,1597957563.955466,1597957564.162527
36,1597957564.162586,1597957564.371229
37,1597957564.371286,1597957564.576159
38,1597957564.576839,1597957564.779978
39,1597957564.780057,1597957564.984102
40,1597957564.984156,1597957565.190405
41,1597957565.190462,1597957565.394627
42,1597957565.39469,1597957565.595318
43,1597957565.595372,1597957565.798276
44,1597957565.79833,1597957566.003182
45,1597957566.003252,1597957566.124645
46,1597957566.124703,1597957566.311298
47,1597957566.311357,1597957566.514043
48,1597957566.5141,1597957566.720166
49,1597957566.720228,1597957566.876313
50,1597957566.876365,1597957567.026542
51,1597957567.026648,1597957567.23186
52,1597957567.231916,1597957567.353673
53,1597957567.353711,1597957567.478073
54,1597957567.478135,1597957567.641492
55,1597957567.641551,1597957567.843888
56,1597957567.843951,1597957568.051246
57,1597957568.05131,1597957568.255276
58,1597957568.255347,1597957568.461593
59,1597957568.461654,1597957568.665522
60,1597957568.665593,1597957568.869676
61,1597957568.869735,1597957569.071803
62,1597957569.071864,1597957569.279086
63,1597957569.279145,1597957569.482312
64,1597957569.482413,1597957569.68896
65,1597957569.689021,1597957569.89032
