id,client_send,client_rcv
1,1597957310.084899,1597957310.288497
2,1597957310.288564,1597957310.493615
3,1597957310.493683,1597957310.697218
4,1597957310.697292,1597957310.902676
5,1597957310.902731,1597957311.105387
6,1597957311.105509,1597957311.310918
7,1597957311.311006,1597957311.511452
8,1597957311.511522,1597957311.718632
9,1597957311.718675,1597957311.924327
10,1597957311.924399,1597957312.129168
11,1597957312.129228,1597957312.33943
12,1597957312.339498,1597957312.54423
13,1597957312.544286,1597957312.752574
14,1597957312.752645,1597957312.952761
15,1597957312.952822,1597957313.158622
16,1597957313.158685,1597957313.362564
17,1597957313.362616,1597957313.560098
18,1597957313.560167,1597957313.765797
19,1597957313.765849,1597957313.970701
20,1597957313.970748,1597957314.176272
