id,client_send,client_rcv
1,1597957519.754334,1597957519.958923
2,1597957519.958972,1597957520.161997
3,1597957520.162075,1597957520.367774
4,1597957520.367833,1597957520.574075
5,1597957520.574138,1597957520.775746
6,1597957520.775797,1597957520.974074
7,1597957520.974117,1597957521.192567
8,1597957521.192629,1597957521.390464
9,1597957521.390521,1597957521.596384
10,1597957521.596439,1597957522.010111
11,1597957522.010171,1597957522.212392
12,1597957522.212467,1597957522.415571
13,1597957522.415626,1597957522.62259
14,1597957522.622649,1597957522.827695
15,1597957522.827757,1597957523.031563
16,1597957523.031601,1597957523.234335
17,1597957523.234405,1597957523.440311
18,1597957523.440372,1597957523.64048
19,1597957523.640527,1597957523.843558
20,1597957523.843619,1597957523.964259
21,1597957523.964297,1597957524.153756
22,1597957524.153807,1597957524.354597
23,1597957524.354665,1597957524.561868
24,1597957524.561931,1597957524.764415
25,1597957524.764494,1597957524.973785
26,1597957524.973858,1597957525.174
27,1597957525.174054,1597957525.380455
28,1597957525.380539,1597957525.585175
29,1597957525.58526,1597957525.788238
30,1597957525.7883,1597957525.994006
31,1597957525.994058,1597957526.115587
32,1597957526.115649,1597957526.302538
33,1597957526.302597,1597957526.506508
34,1597957526.506558,1597957526.710534
35,1597957526.710584,1597957526.915237
36,1597957526.915291,1597957527.121576
37,1597957527.121641,1597957527.324078
38,1597957527.32413,1597957527.530829
39,1597957527.530888,1597957527.832871
40,1597957527.832935,1597957528.042599
