id,server_rcv,server_send
1,1597957100.876968,1597957100.876988
2,1597957100.999416,1597957100.999434
3,1597957101.183892,1597957101.183904
4,1597957101.388754,1597957101.388772
5,1597957101.593301,1597957101.593319
6,1597957101.797875,1597957101.797892
7,1597957101.919351,1597957101.919369
8,1597957102.047607,1597957102.047618
9,1597957102.212231,1597957102.212249
10,1597957102.416966,1597957102.416982
11,1597957102.621124,1597957102.621133
12,1597957102.82636,1597957102.826379
13,1597957103.030666,1597957103.030689
14,1597957103.235331,1597957103.23535
15,1597957103.440272,1597957103.44029
16,1597957103.639796,1597957103.639805
17,1597957103.844468,1597957103.844486
18,1597957104.048784,1597957104.048792
19,1597957104.253921,1597957104.25394
20,1597957104.45824,1597957104.458279
21,1597957104.662787,1597957104.662795
22,1597957104.867595,1597957104.867613
