id,server_rcv,server_send
1,1597957400.713989,1597957400.713997
2,1597957400.918741,1597957400.918759
3,1597957401.123024,1597957401.123031
4,1597957401.327787,1597957401.327803
5,1597957401.533406,1597957401.533425
6,1597957401.737419,1597957401.737435
7,1597957401.942034,1597957401.942052
8,1597957402.248956,1597957402.248964
9,1597957402.37266,1597957402.372679
10,1597957402.55601,1597957402.556028
11,1597957402.760797,1597957402.760816
12,1597957402.965601,1597957402.965619
13,1597957403.170093,1597957403.170109
14,1597957403.374772,1597957403.374789
15,1597957403.579238,1597957403.579256
16,1597957403.783719,1597957403.783725
17,1597957403.988574,1597957403.988593
18,1597957405.932815,1597957405.932836
19,1597957406.055367,1597957406.055375
20,1597957406.240247,1597957406.240265
21,1597957406.444797,1597957406.444815
22,1597957406.649518,1597957406.649538
23,1597957406.853791,1597957406.853809
24,1597957406.975471,1597957406.975489
25,1597957407.161114,1597957407.161133
26,1597957407.365784,1597957407.365802
27,1597957407.570507,1597957407.570525
28,1597957407.774802,1597957407.774816
29,1597957407.979714,1597957407.979733
30,1597957408.184441,1597957408.184459
31,1597957408.389178,1597957408.389196
32,1597957408.513453,1597957408.513472
33,1597957408.636107,1597957408.636114
34,1597957408.757273,1597957408.757281
35,1597957408.880196,1597957408.880204
36,1597957409.003624,1597957409.003647
37,1597957409.123649,1597957409.123657
38,1597957409.309764,1597957409.309772
39,1597957409.514843,1597957409.514861
40,1597957409.719491,1597957409.719509
41,1597957409.923773,1597957409.923791
42,1597957410.128749,1597957410.128757
43,1597957410.333123,1597957410.33315
44,1597957410.538175,1597957410.538194
45,1597957410.742827,1597957410.742846
46,1597957410.947499,1597957410.947517
47,1597957411.152092,1597957411.152102
48,1597957411.356792,1597957411.356808
49,1597957411.561528,1597957411.561546
50,1597957411.76619,1597957411.76621
51,1597957411.970803,1597957411.970823
52,1597957412.17518,1597957412.175197
53,1597957412.380143,1597957412.38016
54,1597957412.584713,1597957412.584732
55,1597957412.789135,1597957412.789142
56,1597957412.994152,1597957412.99417
57,1597957413.198737,1597957413.198751
