id,client_send,client_rcv
1,1597958132.38909,1597958132.588328
2,1597958132.588379,1597958132.796177
3,1597958132.796224,1597958132.998767
4,1597958132.998819,1597958133.202134
5,1597958133.202181,1597958133.406375
6,1597958133.406432,1597958133.61108
7,1597958133.611141,1597958133.818469
8,1597958133.818525,1597958134.023095
9,1597958134.023144,1597958134.225425
10,1597958134.22549,1597958134.347215
11,1597958134.34727,1597958134.469616
12,1597958134.469672,1597958134.635054
13,1597958134.63511,1597958134.839907
14,1597958134.83998,1597958135.042945
15,1597958135.042999,1597958135.249635
16,1597958135.249716,1597958135.455085
17,1597958135.455146,1597958135.658363
18,1597958135.658421,1597958135.866573
19,1597958135.86663,1597958136.068159
20,1597958136.068212,1597958136.271842
21,1597958136.271898,1597958136.477531
22,1597958136.477585,1597958136.681597
23,1597958136.68165,1597958136.888193
24,1597958136.888244,1597958137.092639
25,1597958137.092691,1597958137.297607
26,1597958137.297658,1597958137.502454
27,1597958137.502504,1597958137.705193
28,1597958137.705251,1597958137.909582
29,1597958137.909631,1597958138.031772
30,1597958138.031822,1597958138.216158
