id,server_rcv,server_send
1,1597957015.633613,1597957015.633632
2,1597957015.838674,1597957015.838693
3,1597957016.042867,1597957016.042877
4,1597957016.247872,1597957016.24789
5,1597957016.452634,1597957016.452651
6,1597957016.65695,1597957016.656969
7,1597957016.859803,1597957016.859821
8,1597957016.980663,1597957016.980681
9,1597957017.103016,1597957017.103034
10,1597957017.271032,1597957017.271051
11,1597957017.475656,1597957017.475674
12,1597957017.680179,1597957017.680187
13,1597957017.885261,1597957017.885269
14,1597957018.089902,1597957018.089909
15,1597957018.299563,1597957018.299575
16,1597957018.503898,1597957018.503905
17,1597957018.708532,1597957018.708538
18,1597957018.913719,1597957018.913738
19,1597957019.117894,1597957019.117902
20,1597957019.322681,1597957019.322705
21,1597957019.522634,1597957019.522651
22,1597957019.726921,1597957019.72693
23,1597957019.931998,1597957019.932006
24,1597957020.136145,1597957020.136154
25,1597957020.340925,1597957020.340941
26,1597957020.545964,1597957020.545983
27,1597957020.750111,1597957020.75012
28,1597957020.954818,1597957020.954826
29,1597957021.160042,1597957021.160052
