id,server_rcv,server_send
1,1597958061.174552,1597958061.174569
2,1597958061.379477,1597958061.379495
3,1597958061.584083,1597958061.584095
4,1597958061.788892,1597958061.788909
5,1597958061.911565,1597958061.911584
6,1597958062.095712,1597958062.09572
7,1597958062.300571,1597958062.300588
8,1597958062.505313,1597958062.505331
9,1597958062.627392,1597958062.62741
10,1597958062.750222,1597958062.750272
11,1597958062.874499,1597958062.874517
12,1597958063.016817,1597958063.016836
13,1597958063.221581,1597958063.221599
14,1597958063.426353,1597958063.426371
15,1597958063.630978,1597958063.630996
16,1597958063.836812,1597958063.836831
17,1597958064.039787,1597958064.039795
18,1597958064.244514,1597958064.244521
19,1597958064.449141,1597958064.44915
20,1597958064.65429,1597958064.654308
21,1597958064.858968,1597958064.858986
22,1597958065.064494,1597958065.064502
23,1597958065.269812,1597958065.269819
24,1597958065.472603,1597958065.472621
25,1597958065.677339,1597958065.677359
