id,server_rcv,server_send
1,1597957219.889603,1597957219.889623
2,1597957220.094106,1597957220.094113
3,1597957220.298569,1597957220.298589
4,1597957220.503248,1597957220.503267
5,1597957220.708759,1597957220.708777
6,1597957220.912925,1597957220.912944
7,1597957221.036195,1597957221.036209
8,1597957221.219769,1597957221.219787
9,1597957221.424703,1597957221.424719
10,1597957221.629182,1597957221.629191
11,1597957221.834536,1597957221.834554
12,1597957222.038188,1597957222.038201
13,1597957222.243248,1597957222.243267
14,1597957222.447842,1597957222.44786
15,1597957222.652363,1597957222.652374
16,1597957222.857267,1597957222.857286
17,1597957222.981825,1597957222.981843
18,1597957223.164621,1597957223.164631
19,1597957223.368899,1597957223.368917
20,1597957223.5731,1597957223.573107
21,1597957223.778191,1597957223.778205
22,1597957223.903671,1597957223.90369
23,1597957224.023086,1597957224.023107
24,1597957224.187167,1597957224.187179
25,1597957224.392263,1597957224.392281
26,1597957224.596908,1597957224.596926
27,1597957224.801356,1597957224.801374
28,1597957225.005909,1597957225.005926
29,1597957225.210823,1597957225.21084
30,1597957225.415415,1597957225.415433
31,1597957225.62024,1597957225.620258
32,1597957225.824831,1597957225.82485
33,1597957226.029203,1597957226.029221
34,1597957226.234272,1597957226.234291
35,1597957226.438825,1597957226.438844
36,1597957226.562238,1597957226.562291
37,1597957226.746091,1597957226.74611
38,1597957226.868434,1597957226.868444
39,1597957227.052413,1597957227.052422
40,1597957227.257561,1597957227.25758
41,1597957227.46221,1597957227.462228
42,1597957227.6667,1597957227.666707
43,1597957227.87144,1597957227.871459
