memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
512,warm,False,438695,0.411693,1009898,440460,92.0
512,warm,False,493342,0.393448,1022838,495220,93.0
512,warm,False,426621,0.419276,1134781,428550,91.0
512,warm,False,404775,0.4171,995453,406600,92.0
512,warm,False,622222,0.471512,1222992,624030,93.0
512,warm,False,485797,0.437123,1059871,487480,92.0
512,warm,False,365245,0.423566,1020305,367020,93.0
512,warm,False,420169,0.435303,1015374,421900,92.0
512,warm,False,499441,0.443364,1160817,501240,92.0
512,warm,False,476781,0.419987,1146435,478610,91.0
512,warm,False,469581,0.425825,1028187,471570,92.0
512,warm,False,496215,0.410694,1036318,498130,93.0
512,warm,False,487772,0.487406,1119075,489600,94.0
512,warm,False,799994,0.510968,1447420,801770,94.0
512,warm,False,969031,0.434996,1534633,971340,92.0
512,warm,False,472872,0.506593,1132542,474510,93.0
512,warm,False,472526,0.43381,1043180,474280,93.0
512,warm,False,592614,0.436297,1160341,594350,93.0
512,warm,False,481796,0.388381,1006702,483800,92.0
512,warm,False,460836,0.453953,1135191,462510,93.0
512,warm,False,569158,0.495687,1201756,570980,93.0
512,warm,False,639595,0.493383,1266704,641320,93.0
512,warm,False,441863,0.403462,1000860,443590,93.0
512,warm,False,501852,0.377706,1008527,503540,93.0
512,warm,False,463345,0.478029,1132724,465050,94.0
512,warm,False,1106172,0.466268,1703980,1107970,93.0
512,warm,False,526380,0.398006,1060631,528900,93.0
512,warm,False,371656,0.458642,1018000,373430,93.0
512,warm,False,456378,0.444277,1138902,458090,91.0
512,warm,False,524867,0.462819,1119722,526470,93.0
512,warm,False,512261,0.436773,1118613,514990,93.0
512,warm,False,480869,0.439593,1045827,482530,92.0
512,warm,False,5728014,0.390931,6304311,5729580,93.0
512,warm,False,386543,0.436775,1126008,388350,91.0
512,warm,False,399517,0.435381,1003350,401810,93.0
512,warm,False,445241,0.431567,1008549,447120,93.0
512,warm,False,458440,0.446223,1039627,460150,93.0
512,warm,False,697603,0.400447,1233966,699450,92.0
512,warm,False,489343,0.370102,993549,491160,93.0
512,warm,False,726770,0.407287,1269187,728850,92.0
512,warm,False,563040,0.396337,1092502,564780,93.0
512,warm,False,488272,0.358745,984539,490070,92.0
512,warm,False,433903,0.45086,1021592,435500,92.0
512,warm,False,959630,0.423689,1519652,961720,91.0
512,warm,False,602979,0.381519,1118144,604750,92.0
512,warm,False,567256,0.414063,1117066,568970,93.0
512,warm,False,457687,0.430257,1019476,459470,92.0
512,warm,False,1024025,0.367579,1608550,1025810,92.0
