#Seconds from epoch.microseconds; CPU times are in microseconds
Begin,End,Duration,User,Sys
1605553334.880090,1605553335.107064,226974.0,71879.00000000003,19788.0
1605553335.107589,1605553335.216810,109221.0,47618.99999999996,7929.999999999993
1605553335.217311,1605553335.412759,195448.0,50732.99999999997,3823.999999999994
1605553335.413324,1605553335.523392,110068.0,52450.99999999997,1844.9999999999993
1605553335.523973,1605553335.657309,133336.0,51025.999999999905,3804.000000000002
1605553335.657989,1605553335.779654,121665.0,47974.99999999999,8115.999999999998
1605553335.780326,1605553335.923759,143433.0,51935.999999999985,3942.000000000001
1605553335.924463,1605553336.040878,116415.0,49278.000000000044,7627.999999999995
1605553336.041646,1605553336.149736,108090.0,47012.00000000005,7345.000000000005
1605553336.150522,1605553336.268021,117499.0,46068.0,8275.000000000005
1605553336.268870,1605553336.397997,129127.0,45703.00000000005,7684.999999999997
1605553336.398883,1605553336.527705,128822.0,49120.00000000005,3561.999999999996
1605553336.528693,1605553336.639329,110636.0,52471.99999999996,32.99999999999137
1605553336.640336,1605553336.768887,128551.0,48935.99999999998,4110.99999999999
1605553336.770013,1605553336.885793,115780.0,48499.00000000007,3688.9999999999977
1605553336.886921,1605553337.237746,350825.0,44868.00000000013,11085.999999999985
1605553337.238969,1605553337.352405,113436.0,55414.99999999999,0.0
1605553337.353678,1605553337.463491,109813.0,51403.99999999978,1472.0000000000011
1605553337.464801,1605553337.574421,109620.0,49092.00000000014,7175.000000000015
1605553337.575797,1605553337.689609,113812.0,44354.000000000226,8057.000000000008
1605553337.691066,1605553337.823416,132350.0,52024.00000000007,0.0
1605553337.824942,1605553337.940888,115946.0,47053.000000000015,7904.999999999995
1605553337.942558,1605553338.102797,160239.0,53584.99999999999,0.0
1605553338.104577,1605553338.234952,130375.0,53183.9999999999,0.0
1605553338.236715,1605553338.345414,108699.0,51347.000000000255,3403.0000000000173
1605553338.347317,1605553338.546004,198687.0,50542.00000000009,3609.000000000001
1605553338.547957,1605553338.689963,142006.0,50848.99999999992,3443.000000000002
1605553338.692008,1605553338.829243,137235.0,51057.00000000013,0.0
1605553338.831421,1605553338.936883,105462.0,46445.999999999985,8396.999999999987
1605553338.939124,1605553339.065949,126825.0,47151.00000000017,7297.999999999999
1605553339.068331,1605553339.195686,127355.0,47765.00000000006,7971.999999999979
1605553339.198176,1605553339.341224,143048.0,51420.99999999994,4642.000000000007
1605553339.343841,1605553339.516668,172827.0,47292.00000000011,7779.000000000008
1605553339.519410,1605553339.745783,226373.0,62848.999999999935,7754.9999999999845
1605553339.748534,1605553339.870472,121938.0,55441.00000000007,0.0
1605553339.873309,1605553340.155030,281721.0,50101.000000000175,4448.999999999981
1605553340.158059,1605553340.286013,127954.0,54729.00000000003,167.00000000000048
1605553340.289125,1605553340.480096,190971.0,47076.99999999981,7894.999999999985
1605553340.483383,1605553340.604652,121269.0,47366.00000000024,7874.999999999993
1605553340.608047,1605553340.733219,125172.0,50927.00000000017,4661.999999999999
1605553340.736736,1605553340.959724,222988.0,51767.00000000034,3909.0000000000236
1605553340.963425,1605553341.102119,138694.0,56977.99999999997,398.00000000000944
1605553341.105916,1605553341.332651,226735.0,51431.00000000001,4735.999999999963
1605553341.336586,1605553341.483691,147105.0,49436.00000000004,4242.000000000024
1605553341.487660,1605553341.606734,119074.0,45425.99999999996,7325.999999999999
1605553341.610875,1605553341.757570,146695.0,45366.999999999716,11763.999999999996
1605553341.761866,1605553342.294706,532840.0,56448.00000000005,0.0
1605553342.299063,1605553342.412429,113366.0,48431.999999999585,7690.00000000003
1605553342.417037,1605553342.796798,379761.0,47618.999999999636,8402.00000000002
1605553342.801605,1605553342.976727,175122.0,57017.000000000095,578.000000000023
1605553342.981646,1605553343.220323,238677.0,57037.99999999992,489.99999999999045
1605553343.225379,1605553343.367706,142327.0,44748.99999999993,8108.000000000004
1605553343.372878,1605553343.489866,116988.0,49174.99999999997,7283.999999999957
1605553343.495242,1605553343.616276,121034.0,48369.00000000011,4031.000000000007
1605553343.621848,1605553343.748281,126433.0,54038.99999999995,0.0
1605553343.754065,1605553343.938293,184228.0,56462.00000000023,17.000000000044757
1605553343.944309,1605553344.070765,126456.0,46282.999999999854,7835.000000000036
1605553344.076754,1605553344.256350,179596.0,53593.000000000226,134.99999999999625
1605553344.262580,1605553344.397558,134978.0,39849.99999999994,15569.999999999973
1605553344.403990,1605553344.731991,328001.0,49223.99999999971,7655.999999999996
1605553344.738705,1605553344.895876,157171.0,50393.00000000013,3637.9999999999745
1605553344.902628,1605553345.019294,116666.0,52734.99999999975,0.0
1605553345.026238,1605553345.168357,142119.0,49843.00000000008,4008.999999999985
1605553345.175537,1605553345.290841,115304.0,54199.9999999998,124.00000000001299
1605553345.298153,1605553345.644548,346395.0,55819.000000000065,300.00000000002245
1605553345.652022,1605553345.879830,227808.0,51850.99999999965,4332.999999999975
1605553345.887570,1605553346.134720,247150.0,59898.00000000001,8365.000000000011
1605553346.142770,1605553346.293451,150681.0,57516.000000000124,130.00000000001899
1605553346.301622,1605553346.466890,165268.0,53618.99999999986,4157.999999999995
1605553346.475183,1605553346.592037,116854.0,53683.99999999962,3348.0000000000177
1605553346.600594,1605553346.726948,126354.0,56268.000000000204,0.0
1605553346.735679,1605553346.881121,145442.0,49862.00000000007,3784.0000000000095
1605553346.890074,1605553347.054580,164506.0,47527.999999999796,7965.0
1605553347.063738,1605553347.175666,111928.0,47177.99999999972,7533.000000000012
1605553347.185039,1605553347.311534,126495.0,51116.999999999636,3910.9999999999977
1605553347.321074,1605553347.430365,109291.0,46109.0000000004,7375.00000000002
1605553347.440123,1605553347.559750,119627.0,47380.00000000042,7529.000000000008
1605553347.569764,1605553347.687138,117374.0,50864.999999999935,4495.000000000026
1605553347.697389,1605553347.799853,102464.0,55247.999999999745,0.0
1605553347.810299,1605553347.993306,183007.0,50882.99999999979,3629.0000000000487
1605553348.004142,1605553348.153022,148880.0,49646.00000000008,8583.99999999998
1605553348.164144,1605553348.283347,119203.0,53015.000000000255,4000.0000000000036
1605553348.294682,1605553348.404336,109654.0,47060.0000000001,8740.999999999998
1605553348.415854,1605553348.548029,132175.0,51034.999999999716,4252.000000000034
1605553348.559919,1605553348.666043,106124.0,53585.99999999924,3726.0000000000073
1605553348.678088,1605553348.807046,128958.0,48699.00000000005,8500.99999999998
1605553348.819389,1605553348.932111,112722.0,55058.99999999997,4705.999999999988
1605553348.944624,1605553349.046922,102298.0,51064.99999999947,7492.999999999972
1605553349.059724,1605553349.171211,111487.0,52768.99999999962,900.0000000000119
1605553349.184273,1605553349.300179,115906.0,50521.999999999956,4259.999999999931
1605553349.314833,1605553349.437911,123078.0,39771.99999999925,15599.999999999947
1605553349.451439,1605553349.574223,122784.0,50632.99999999948,2966.000000000024
1605553349.587968,1605553349.696121,108153.0,41568.99999999996,12649.000000000022
1605553349.711477,1605553349.853608,142131.0,47006.999999999796,7823.000000000025
1605553349.867940,1605553349.995208,127268.0,55093.000000000284,301.00000000010675
1605553350.009852,1605553350.125857,116005.0,54473.99999999991,0.0
1605553350.140647,1605553350.250600,109953.0,48341.99999999988,7616.9999999999845
1605553350.265770,1605553350.372803,107033.0,50177.99999999983,4228.000000000009
1605553350.388404,1605553350.588711,200307.0,54444.00000000016,0.0
1605553350.604410,1605553350.750052,145642.0,52355.00000000037,0.0
1605553350.766212,1605553350.918263,152051.0,64465.00000000022,4001.99999999995
1605553350.934524,1605553351.061207,126683.0,49230.9999999998,4565.000000000041
1605553351.077709,1605553351.189474,111765.0,49986.00000000053,4215.999999999997
1605553351.206453,1605553351.310353,103900.0,51057.00000000013,3876.999999999908
1605553351.327386,1605553351.436264,108878.0,45601.9999999997,8191.999999999977
1605553351.453759,1605553351.569565,115806.0,46243.00000000048,7359.999999999922
1605553351.587261,1605553351.694129,106868.0,47949.00000000002,7547.999999999999
1605553351.712240,1605553351.819499,107259.0,49965.99999999951,3762.000000000043
1605553351.837875,1605553351.945116,107241.0,51287.000000000306,4835.000000000034
1605553351.963673,1605553352.069948,106275.0,52435.00000000001,3407.999999999967
1605553352.088783,1605553352.215782,126999.0,48235.00000000003,8036.000000000043
1605553352.234951,1605553352.351601,116650.0,51554.00000000032,844.9999999999847
1605553352.371233,1605553352.489622,118389.0,47532.00000000035,7496.999999999976
1605553352.509450,1605553352.614761,105311.0,52109.999999999876,4435.000000000078
1605553352.635170,1605553352.750158,114988.0,44995.00000000012,11221.999999999955
1605553352.770780,1605553352.891741,120961.0,49438.00000000031,4162.999999999916
1605553352.912721,1605553353.142100,229379.0,49925.0,7769.0000000000255
1605553353.163496,1605553353.285495,121999.0,46321.99999999997,7816.0000000000455
1605553353.307247,1605553353.477486,170239.0,54601.000000000786,0.0
1605553353.499530,1605553353.632668,133138.0,46504.999999999796,7830.000000000004
1605553353.655054,1605553353.837232,182178.0,50043.0000000005,4237.000000000046
1605553353.860269,1605553353.967464,107195.0,51538.00000000075,3333.0000000000305
1605553353.990661,1605553354.118025,127364.0,46429.99999999997,11827.999999999949
1605553354.141442,1605553354.270310,128868.0,47919.99999999952,7043.000000000022
1605553354.294141,1605553354.437245,143104.0,45377.999999999476,8645.000000000015
1605553354.461410,1605553354.598529,137119.0,42755.999999999796,11353.000000000058
1605553354.623035,1605553354.734392,111357.0,50449.00000000041,7323.999999999997
1605553354.759358,1605553354.868132,108774.0,49668.99999999974,7715.000000000027
1605553354.893486,1605553354.999164,105678.0,44837.00000000024,12596.000000000051
1605553355.024928,1605553355.143554,118626.0,45177.99999999994,12645.999999999935
1605553355.169793,1605553355.327469,157676.0,45575.999999999614,8701.00000000007
1605553355.354260,1605553355.464042,109782.0,53433.000000000065,670.0000000000595
1605553355.490713,1605553355.625018,134305.0,55173.00000000081,7898.999999999878
1605553355.652065,1605553355.819679,167614.0,64277.99999999983,3511.000000000042
1605553355.847196,1605553356.032793,185597.0,51458.999999999476,3937.000000000079
1605553356.060707,1605553356.209366,148659.0,48918.999999999716,4106.999999999861
1605553356.237510,1605553356.379768,142258.0,51330.000000000095,420.00000000008697
1605553356.408393,1605553356.584205,175812.0,51768.000000000924,469.99999999997044
1605553356.613018,1605553356.768653,155635.0,52674.00000000144,72.99999999998974
1605553356.798091,1605553356.935031,136940.0,50459.99999999928,4812.999999999956
1605553356.964606,1605553357.072046,107440.0,48598.999999999396,7566.000000000184
1605553357.101964,1605553357.255762,153798.0,47254.000000000575,8399.999999999964
1605553357.286244,1605553357.651053,364809.0,47363.99999999996,8431.999999999995
1605553357.681937,1605553357.808893,126956.0,46239.99999999917,8806.000000000091
1605553357.840369,1605553357.987742,147373.0,55286.99999999986,405.0000000002108
1605553358.019485,1605553358.133912,114427.0,52227.9999999995,10.000000000065512
1605553358.166038,1605553358.287408,121370.0,45264.0000000013,8170.999999999928
1605553358.320093,1605553358.511170,191077.0,51216.00000000015,3892.0000000000064
1605553358.544297,1605553358.770250,225953.0,50770.999999999236,3830.9999999999177
1605553358.803779,1605553358.943731,139952.0,55232.99999999942,0.0
1605553358.977864,1605553359.078488,100624.0,50968.00000000101,4377.999999999993
1605553359.112443,1605553359.250509,138066.0,47970.999999998654,7449.000000000039
1605553359.285049,1605553359.461931,176882.0,51728.99999999991,3435.000000000077
1605553359.496944,1605553359.629268,132324.0,51557.00000000074,3932.9999999999645
1605553359.664950,1605553359.835334,170384.0,52833.99999999894,0.0
1605553359.871236,1605553359.985683,114447.0,51648.00000000014,3422.000000000036
1605553360.022079,1605553360.146335,124256.0,55915.000000000604,0.0
1605553360.182919,1605553360.314890,131971.0,48730.00000000083,4095.000000000182
1605553360.351927,1605553360.487632,135705.0,51695.00000000049,3954.000000000013
1605553360.525475,1605553360.718476,193001.0,51897.000000000306,0.0
1605553360.756540,1605553360.860818,104278.0,51619.999999999774,3644.999999999898
1605553360.899540,1605553361.028625,129085.0,52419.99999999969,4050.000000000109
1605553361.067869,1605553361.249758,181889.0,52652.999999999396,3556.0000000001146
1605553361.289319,1605553361.397823,108504.0,45063.99999999999,11624.000000000078
1605553361.437687,1605553361.553294,115607.0,51890.00000000021,4508.9999999998745
1605553361.593750,1605553361.700776,107026.0,47052.00000000076,8410.00000000003
1605553361.741781,1605553361.946485,204704.0,57824.000000000095,8245.000000000058
1605553361.987887,1605553362.159752,171865.0,56480.00000000053,62.000000000006494
1605553362.201568,1605553362.521128,319560.0,52360.99999999943,4048.0000000000514
1605553362.563711,1605553362.683351,119640.0,51874.999999999,3981.0000000000123
1605553362.725534,1605553362.919894,194360.0,48853.00000000114,8655.999999999996
1605553362.963065,1605553363.075635,112570.0,49610.000000001266,7679.999999999909
1605553363.119043,1605553363.229617,110574.0,52270.00000000004,3492.999999999968
1605553363.273601,1605553363.415129,141528.0,53281.99999999939,4726.00000000023
1605553363.459492,1605553363.660032,200540.0,51175.99999999989,4432.999999999909
1605553363.706261,1605553363.861415,155154.0,49042.99999999928,8129.000000000053
1605553363.906938,1605553364.020346,113408.0,49009.99999999911,8138.000000000201
1605553364.067760,1605553364.186836,119076.0,51960.00000000111,7417.000000000007
1605553364.233612,1605553364.365027,131415.0,54592.999999998785,4361.000000000059
1605553364.412133,1605553364.529272,117139.0,52743.00000000132,657.0000000001297
1605553364.576614,1605553364.701192,124578.0,48216.00000000004,8589.999999999876
