id,client_send,client_rcv
1,1598005513.99564,1598005514.197948
2,1598005514.197993,1598005514.370794
3,1598005514.370836,1598005514.49342
4,1598005514.493477,1598005514.617516
5,1598005514.61756,1598005514.741899
6,1598005514.741945,1598005514.915125
7,1598005514.915168,1598005515.042741
8,1598005515.042768,1598005515.164401
9,1598005515.164443,1598005515.292539
10,1598005515.292579,1598005515.424164
11,1598005515.424192,1598005515.546824
12,1598005515.546853,1598005515.734014
13,1598005515.734054,1598005515.941937
14,1598005515.942,1598005516.14291
15,1598005516.142979,1598005516.347658
16,1598005516.347914,1598005516.551381
17,1598005516.551468,1598005516.758033
18,1598005516.758089,1598005516.961952
19,1598005516.961993,1598005517.166755
20,1598005517.166784,1598005517.372403
21,1598005517.372445,1598005517.573805
22,1598005517.573845,1598005517.778692
23,1598005517.77874,1598005517.950831
24,1598005517.950876,1598005518.072472
25,1598005518.072551,1598005518.29164
26,1598005518.291726,1598005518.497481
27,1598005518.497543,1598005518.701089
28,1598005518.70115,1598005518.905872
29,1598005518.905927,1598005519.110171
30,1598005519.110295,1598005519.315368
31,1598005519.315448,1598005519.5186
32,1598005519.518634,1598005519.726001
33,1598005519.726052,1598005519.929887
34,1598005519.929932,1598005520.13406
35,1598005520.134143,1598005520.342012
36,1598005520.342058,1598005520.54354
37,1598005520.543577,1598005520.746673
38,1598005520.746759,1598005521.052441
39,1598005521.052564,1598005521.258605
40,1598005521.258654,1598005521.462907
41,1598005521.462954,1598005521.670671
42,1598005521.67072,1598005521.872264
43,1598005521.87231,1598005522.07986
44,1598005522.079926,1598005522.284413
