id,client_send,client_rcv
1,1598003665.555613,1598003665.760954
2,1598003665.76101,1598003665.964222
3,1598003665.964275,1598003666.169795
4,1598003666.169849,1598003666.377811
5,1598003666.377881,1598003666.500814
6,1598003666.500863,1598003666.632807
7,1598003666.632855,1598003666.78494
8,1598003666.785012,1598003666.99327
9,1598003666.993324,1598003667.195374
10,1598003667.195427,1598003667.403001
11,1598003667.403051,1598003667.603346
12,1598003667.603397,1598003667.807565
13,1598003667.807613,1598003667.928866
14,1598003667.928916,1598003668.113797
15,1598003668.113849,1598003668.322441
16,1598003668.322647,1598003668.523247
17,1598003668.523297,1598003668.731201
18,1598003668.731253,1598003668.865615
19,1598003668.865688,1598003668.993609
20,1598003668.993694,1598003669.113943
21,1598003669.113992,1598003669.341756
22,1598003669.34181,1598003669.552982
23,1598003669.553037,1598003669.755693
24,1598003669.755748,1598003669.955398
25,1598003669.955445,1598003670.162749
26,1598003670.162797,1598003670.365725
27,1598003670.365775,1598003670.570644
28,1598003670.570719,1598003670.774556
29,1598003670.774667,1598003670.980942
30,1598003670.981022,1598003671.184081
31,1598003671.184292,1598003671.392943
32,1598003671.392994,1598003671.594743
33,1598003671.5948,1598003671.796967
34,1598003671.797021,1598003672.004936
35,1598003672.004987,1598003672.208966
36,1598003672.209036,1598003672.412855
37,1598003672.412909,1598003672.617673
38,1598003672.617722,1598003672.741817
39,1598003672.74186,1598003672.924862
40,1598003672.924908,1598003673.127278
