id,server_rcv,server_send
1,1598005380.289521,1598005380.28954
2,1598005380.494176,1598005380.494195
3,1598005380.699001,1598005380.69902
4,1598005380.855199,1598005380.855218
5,1598005381.005923,1598005381.005936
6,1598005381.210956,1598005381.210975
7,1598005381.415492,1598005381.4155
8,1598005381.620671,1598005381.620689
9,1598005381.825464,1598005381.825484
10,1598005382.029933,1598005382.029952
11,1598005382.234671,1598005382.234681
12,1598005382.439712,1598005382.439729
13,1598005382.644555,1598005382.644575
14,1598005382.849211,1598005382.84923
15,1598005383.053779,1598005383.053787
16,1598005383.261517,1598005383.261535
17,1598005383.463567,1598005383.463574
18,1598005383.66928,1598005383.669297
19,1598005383.873133,1598005383.873151
20,1598005384.07779,1598005384.077797
21,1598005384.282815,1598005384.282834
22,1598005384.487838,1598005384.487856
23,1598005384.692404,1598005384.692427
24,1598005384.897114,1598005384.897122
25,1598005385.098703,1598005385.09871
