id,server_rcv,server_send
1,1597996705.532186,1597996705.532205
2,1597996705.736248,1597996705.73627
3,1597996705.940275,1597996705.940287
4,1597996706.144557,1597996706.14457
5,1597996706.349149,1597996706.349157
6,1597996706.554024,1597996706.554047
7,1597996706.759021,1597996706.759042
8,1597996706.963164,1597996706.963172
9,1597996707.168238,1597996707.168271
10,1597996707.373284,1597996707.373302
11,1597996707.577062,1597996707.57708
12,1597996707.782715,1597996707.782734
13,1597996707.98744,1597996707.98746
14,1597996708.192513,1597996708.192535
15,1597996708.396323,1597996708.396341
16,1597996708.520347,1597996708.520363
17,1597996708.642056,1597996708.642078
18,1597996708.767232,1597996708.767254
19,1597996708.890828,1597996708.890849
20,1597996709.012954,1597996709.012962
21,1597996709.135232,1597996709.13525
22,1597996709.320405,1597996709.320433
23,1597996709.522089,1597996709.522105
24,1597996709.726427,1597996709.726449
25,1597996709.930555,1597996709.930563
26,1597996710.135183,1597996710.135191
27,1597996710.340024,1597996710.340043
28,1597996710.545259,1597996710.54527
29,1597996710.750072,1597996710.750093
30,1597996710.954576,1597996710.954599
31,1597996711.158541,1597996711.158548
32,1597996711.363455,1597996711.363463
33,1597996711.568558,1597996711.568577
34,1597996711.772965,1597996711.772987
35,1597996711.978019,1597996711.978026
36,1597996712.182345,1597996712.182364
