id,server_rcv,server_send
1,1597996643.210441,1597996643.21046
2,1597996643.415163,1597996643.415181
3,1597996643.619018,1597996643.619026
4,1597996643.823623,1597996643.823631
5,1597996643.947779,1597996643.947798
6,1597996644.07121,1597996644.071219
7,1597996644.194628,1597996644.194635
8,1597996644.335232,1597996644.335237
9,1597996644.540159,1597996644.540164
10,1597996644.744842,1597996644.74486
11,1597996644.869303,1597996644.869323
12,1597996644.992199,1597996644.992207
13,1597996645.115897,1597996645.115905
14,1597996645.256697,1597996645.256718
15,1597996645.462133,1597996645.462156
16,1597996645.66616,1597996645.666167
17,1597996645.87085,1597996645.870872
18,1597996646.075228,1597996646.075236
19,1597996646.279629,1597996646.279635
20,1597996646.48481,1597996646.484829
21,1597996646.689314,1597996646.689323
22,1597996646.893981,1597996646.894004
23,1597996647.098685,1597996647.098693
24,1597996647.3034,1597996647.303422
25,1597996647.508271,1597996647.508292
26,1597996647.712604,1597996647.712624
27,1597996647.917059,1597996647.917072
28,1597996648.121729,1597996648.121753
29,1597996648.326502,1597996648.32653
30,1597996648.531278,1597996648.531301
31,1597996648.735945,1597996648.735964
32,1597996648.940798,1597996648.940818
33,1597996649.067202,1597996649.067209
