id,client_send,client_rcv
1,1598003015.439696,1598003015.642539
2,1598003015.642577,1598003015.851158
3,1598003015.851194,1598003015.972433
4,1598003015.972501,1598003016.093374
5,1598003016.09343,1598003016.258771
6,1598003016.258797,1598003016.461972
7,1598003016.462004,1598003016.667595
8,1598003016.667631,1598003016.871716
9,1598003016.871777,1598003017.076405
10,1598003017.076444,1598003017.280443
11,1598003017.280486,1598003017.486906
12,1598003017.486951,1598003017.690077
13,1598003017.690106,1598003017.895653
14,1598003017.895687,1598003018.098329
15,1598003018.098374,1598003018.305189
16,1598003018.305239,1598003018.508448
17,1598003018.508484,1598003018.713946
18,1598003018.714115,1598003018.918736
19,1598003018.918766,1598003019.123685
20,1598003019.123749,1598003019.328537
21,1598003019.328577,1598003019.533166
22,1598003019.533265,1598003019.738117
23,1598003019.738178,1598003019.94288
24,1598003019.942929,1598003020.147763
